TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61
0.964985078500852,0.17964987093535734,0.05361602222206518,0.11997091986785322,0.37988520688732497,-0.20115877370588744,-0.44500166844651246,-0.24443934288725344,0.2835281495729807,0.13975958561064997,-0.20309882819809758,0.010373847775470485,0.25292084124939535,-0.02648339684984015,-0.05713969319839411,0.055632142323684394,0.16224049318320705,0.004422779810899117,0.0016637368037466245,-0.1250334467291188,-0.09461785818534153,0.06592795584664181,0.05062879002509446,0.043792698057151455,0.11702281716762472,0.1613734933090816,-0.015265378435583071,0.15410121705677582,0.008493995028592306,-0.11630246282316305,-0.07704754692880873,0.08519522460983417,-0.0734552722720311,0.0313622541301523,-0.0290474754988559,0.010777220689280591,-0.06844386168404605,0.008758111541780463,-0.013000867206251786,0.075610677557827,-0.053461201221059816,0.02763492722810954,-0.009647953237975994,-0.042426005809793256,0.02631447541133666,0.04334821450390006,-0.005454192145432369,0.01924312905147323,-0.01597012238680371,0.0021561693237645923,0.019209320736005352,0.04003342230478878,-0.01641339978262165,-0.03278913395211918,-0.03883144982322438,0.04078972210093124,0.02187030552487839,0.00680363487908641,-0.03312917045556341,0.08784619832463884,-0.03991342417095409,0.028691016867277458
1.15457215880067,0.0875682349873254,-0.6741443970376385,-0.6840623206667721,0.6934075602941306,-0.3449168659054332,0.3365617048836365,0.1719902839696908,-0.08192073913745779,-0.07442754162379903,0.0665207455114016,0.09872023779591996,0.09933851602511712,-0.05439933817766666,-0.18587602296173925,0.011191051127673612,0.09575593356404528,-0.06179179526578551,0.01632296842133383,0.05796865651682412,-0.0761124072732947,-0.07584156344820167,-0.14282309980141633,0.033043745469599664,0.09183115575956093,0.0316954125331752,-0.03075128673139282,-0.06383040604385129,-0.15165524622218757,0.011758443406536812,0.007480432343872457,0.027260148352386212,0.01515677754130972,0.08046785388199289,0.11215949505350266,0.01245595674994939,0.03491122114491322,-0.059432059105627356,-0.021717018711735765,0.011665147220395536,-0.08690284370847319,0.03498904137904398,-0.1364512800325869,-0.06151422038748067,-0.026342981232757842,-0.018421277771987217,-0.09479227092085944,-0.019580065368313908,0.028952036471449942,0.0050113557252060075,0.06348383260972178,-0.01892793129017221,0.04170017845058643,0.02361673865782156,-0.007476520730105596,-0.04438792133554915,-0.05478685100410526,0.03215292844550862,0.017704110243703657,0.007333668559961668,0.033782426983253205,0.04746729839480212
1.16298914923932,0.20608825902566535,-0.1695200275202101,0.08585623706013047,0.015135619342379102,-0.15613794082085658,0.08035878596435002,0.060638714337526656,0.1249863254779891,0.09139243929329771,-0.13251407601667403,0.06480803293161978,0.021286083735070044,0.012866195891049297,-0.0026861381515805687,0.03567543116014047,0.15585588781238388,-0.04850282771717629,-0.03724283352660798,0.013765577040645917,-0.126797275362912,0.07170865200309598,0.04985806630622795,0.06098104609940118,0.12735682982830296,0.09378786224198363,0.03750634832633426,-0.07393583265323414,-0.02854493574754398,0.04153295067638592,0.04605270039741306,-0.007452009014958429,-0.021169328204352016,-0.0883127602725527,0.05294954039200749,-0.08432307755124646,0.05800662457917134,-0.0012664711038126997,-0.00027997158751302625,0.01897847300881155,0.04465990294508667,-0.047528566112935176,0.03189219079722975,0.0948898524376913,-0.08290429457993825,0.007716187792699274,0.037562955569675496,0.009689015363221398,0.07610984073750673,-0.01405901252276263,-0.009697671616301093,0.05653134575264048,-0.0037183018545133488,-0.015450368744933395,0.03285114949331843,0.008429020698809297,-0.01538452400464641,-0.05897199861122586,0.02146560619415936,-0.06195339046122923,-0.004063405158632029,-0.05469157124547924
1.39767420290358,0.16805638641128418,-0.10841100746236138,-0.03307247090041404,0.0036145704924103335,0.17362101781447684,0.14241567189798782,0.10357218307376982,0.06547916892635211,0.13004405445352965,-0.12369163933932469,0.009600123439122586,0.0098530487574118,0.09265017326911265,-0.023896410094044807,0.19670071615829124,0.14498011429205188,-0.014617336630506735,-0.091435442446563,-0.050079239202313636,-0.040134671368172024,0.024606306956956935,-0.012233769556822214,0.01659231411180175,0.004583568784649801,-0.007563418129350329,0.005384445433323496,-0.06104156412692981,0.04836435017012681,-0.08628301880413303,0.004821750065179203,-0.02496109919889327,-0.00964649447103321,0.11793981960234623,-0.008475097833910043,-0.012561873005399429,0.02642957729251022,-0.06902797356483781,-0.0013410836458832157,0.006607458771912255,0.11473957234549381,-0.08195935188761433,0.024796770092093155,0.016303943471434656,0.02586332403630525,0.053529642960804265,-0.0009719766336735759,0.08622161037061543,0.062912773524117,-0.00755327027707372,0.01661294492166242,-0.0004844042125149885,-0.050475983960801336,0.05766940765384731,0.009267905675455476,-0.025373182301364983,0.0022086316520166633,-0.009383788600511311,-0.009390833707183747,-0.01919385925695038,-0.07001113791853983,-0.07215345565849109
1.46717689965213,0.14674285412222554,0.238691328584518,-0.5675925952248787,0.2590812537305508,-0.5700932544682698,-0.30035959828315484,-0.27320785476760745,0.2333961498917991,0.3014072480805451,-0.12136735040638418,-0.08005298282673409,-0.2820006316556359,0.0690962981084104,-0.12028102145091502,-0.10809999310727586,0.05855837628417548,-0.07381124960649513,-0.13968416801629738,0.1633656430471918,0.13360360019522508,0.035957081822724606,-0.005261292796619923,-0.06715407140789174,-0.11159643152779371,0.030446045698016667,-0.0593587052308195,-0.09396646358501363,0.05296640729062404,-0.0022196661519153322,-0.05742042246751381,-0.13165510882556772,0.009759307573520897,-0.1071549861469007,0.08444875822473086,-0.02700464403798596,-0.10811751008283192,-0.001796108207422105,-0.0345971151068842,-0.035258122288438866,0.002288515599721465,-0.030775532061274126,0.0070635601985739056,-0.024197194896322015,0.03761022781829432,-0.01630606139485968,0.017398549915881016,-0.052188955502826914,-0.053489286559170436,0.04984321223502517,0.05085110861400396,0.018950705190039836,0.014278995692678705,-0.010451816962852429,0.045879594475819255,0.010848814420992302,-0.04311494177298172,0.00929656926329108,0.021089902369283983,-0.060643017365346594,0.03865245167424446,0.0010729701472873862
1.57934041643112,-0.8554299855352382,0.0801135575659543,0.17068417836989225,0.48159680850445696,0.12830412693020476,0.2932627809805839,-0.07787793336846428,0.043118248053553986,-0.2549441037610387,-0.33314544947779323,0.15148781926609653,-0.04022190839709936,0.07405900928925782,0.07772973779503792,-0.12548801954529878,-0.010465243267455992,0.07478911292499987,-0.04112388070955179,-0.10031431443159196,0.056510363872646734,0.04064801996972982,0.043745670838705265,0.0039276485246878545,0.043589229522779355,0.031167663830367422,-0.08661557962893929,-0.061211917434608076,0.0533514273054808,-0.1490717895247281,-0.012908943493677693,-0.028287087456493686,-0.06315136716730528,-0.1664883855414724,-0.013066614136029789,-0.043519132085202646,0.09924432566248105,-0.0626500576318248,0.01780335196085157,0.057054329834232045,-0.015786316029218383,-0.048223035249805105,0.003289173410882588,0.002023617835586098,0.035759376738927866,-0.10740075718927027,0.014414010486106188,-0.07784790109586245,0.0591449048321242,-0.001841734095170863,0.0019466445178772294,-0.05056600595372092,0.018808667466703413,-0.032081347288918434,-0.0057651457368782825,0.027845130406586246,0.04455492263337891,0.02892845338688158,-0.018582096021283568,0.03804489827795515,0.09820468001902753,0.005976262063366116
1.68746124857948,-0.8025852373089563,-0.21907601490365428,0.39113299481742925,0.2778678784018919,-0.13057787775157154,0.18137927403044665,0.0006243010114851887,-0.0789157794260249,0.1293150228982426,-0.10258245430986214,-0.08527728980410512,0.05134160313243536,0.07192522020882713,0.047850575624678746,0.09602832765280725,0.035702112644716615,0.015994310872649613,0.1215028805040152,0.08179874629725986,-0.020356225846488493,-0.01582217951244738,0.03518968722329858,0.000821341564185412,-0.03372933351740693,0.10899110722931903,-0.022448287934439242,-0.12611645475628516,-0.02214129390369502,0.04823657665053415,0.034972248460459834,0.05068391939054159,-0.04690971024034513,-0.02351098801460319,-0.04930892965797211,-0.043114494160369346,0.038064556879704274,0.008792779367702995,0.022724012035572266,-0.005211461831938234,0.033344291310312135,0.021592631081082815,-0.04934583064062238,-0.01156138003463112,-0.019264066663426317,0.017455690624693425,0.10753984758886365,0.015786687176556232,0.006708879974889663,-0.052802511921338544,-0.03720505756182096,0.06761516628729716,0.04838406347700928,0.008674602157254274,-0.015489930960100802,-0.0510985846336538,-0.019056876054887227,-0.06112224686292321,0.021249549454758425,-0.05227855422636321,0.05351627169097568,-0.006579942682499874
1.90189828659735,0.20623929131828955,0.25153376101314834,0.24094289304300248,0.21046347625253511,-0.13067030330814056,0.04581132267960858,0.024982066083437962,0.0509229063504744,0.13088552211843696,-0.11798248800248597,-0.17887329735035706,0.06771621777961334,-0.1731317661766149,-0.2254866419021476,0.05569699412341412,0.0068324780819223946,-0.06896948713393272,0.21339515760983765,0.06519056646552114,0.0654820557243279,0.051320322310634076,0.1095682889035019,-0.036324559696209395,-0.0521898419653553,-0.11664041320460543,0.26976528657854226,-0.02531376538307021,0.0033808870160484516,-0.0023003909105649254,0.01708984201069099,-0.039904099965742235,-0.06376606373928098,-0.022295075047026408,-0.028097076549794285,-0.016548034779926345,0.052022107278099215,-0.006419065109607073,0.004493154842771336,-0.007036832103027465,0.03597988890989121,0.010475191239224912,0.0986733630245632,0.008505161804723955,-0.052432386924388154,-0.055576078139052285,-0.03879222572899023,0.0010056435724649785,0.02603196670045248,0.026659980135099223,0.03384654417903879,-0.11118443115225857,0.008047921259369512,-0.04210184932052087,-0.00738589687915647,-0.035666493824874516,0.0028899605145282065,0.0032622104541548246,-0.019968732491968674,0.0068889695686775556,0.013535327223989245,0.01043494487434058
1.99736532572493,-0.8269665365294059,-0.33896085462628567,0.27553124151492375,0.09782553086168569,-0.31998582014518123,0.26611072671945446,0.6370149376638222,0.4750713651582582,0.37334886016466984,0.16224862748880045,0.11299510333523873,-0.008200484326155064,0.02150543852925056,-0.10244378806370852,0.06843472792998452,-0.1620975745071061,0.07705533671487884,-0.020299704376890486,-0.13571162984682922,0.10123229525057414,0.05472872608683335,0.15386038152125855,-0.0847194614379636,0.033263029728930596,-0.01361245580340561,-0.07149354140798822,0.014551879222517751,0.02740707126074349,0.0810629837100013,0.03727531297097243,-0.02184194288549188,0.013299641659643724,0.05882342169237011,-0.012483635831206789,0.0832500046168939,0.005803909213566632,0.07648851173157281,-0.029758825465509803,-0.00810684953004157,-0.019988085408283507,0.018540643275877487,0.016746510015865905,0.05462522533054955,0.0521781268516659,0.013381174301517229,-0.026199669006392753,-0.06014421407120064,0.007460695305801585,-0.0038966097716886805,-0.03757158111539121,-0.008603139188676893,-0.026757015829828742,0.04251779387820621,0.014140148706610702,0.035789951192640314,0.016070663872719604,0.0021681656897566794,0.002604599418770509,0.0318166757582714,0.06159640161392463,-0.024843789666010172
2.08856392307049,0.23730617454304817,0.38056763311102876,0.26602226535720086,-0.050615750221907015,-0.29054037247722925,0.0315431148064493,-0.08833798976763584,-0.04342549715419967,-0.1442879619147838,0.050547833574424966,0.02240698146069919,-0.08176831848747304,0.0570835178528098,0.07895421439829092,0.021399713646825896,0.06800592010167437,-0.05775502615073392,0.05777811365371148,0.03256999914302361,0.050313443604172704,-0.0010201201113018922,0.08484066609226874,0.040325558564299334,0.10022027630226557,-0.07196731870977538,0.02025341353209041,-0.021360164414771367,0.0062714156759216,-0.008743006048245319,-0.005157382126171646,0.056100210855161585,-0.01716939856541957,0.05477551546115724,0.05387533767104797,-0.007251762953943142,-0.021368204705337457,0.03482044594516703,-0.007253576083239077,0.03942030861871976,0.07144661774749221,0.031154918589420964,-0.06704050867121886,0.04848477652267106,-0.05326941966719878,-0.1019948034186067,-0.031435404824863476,-0.0425337756629641,-0.009194116890928342,0.058563761165075945,0.0031809535922983413,0.06723054837087794,-0.07800175295889605,0.04514430420949501,-0.06416884213400956,-0.03880197069352004,-0.014159673269812104,0.015783313779363227,0.03627548848042408,0.0823656504589944,0.02228081087211161,-0.009388658350035968
2.10800584058625,0.1969563644391671,0.06953640148968179,0.24274718651011382,0.4901419783484364,-0.0771498403673451,-0.15765410382591102,-0.06535800920860799,0.002960905456388242,-0.20462891675625025,0.011301225820317598,-0.09146885231089105,0.08714083786000008,-0.06541071766115504,0.05909288996830178,0.02593228646497428,0.09495142096649914,0.014183155434811197,-0.03548757638568511,0.03403053538047772,-0.06761404312964331,0.10990976603210909,0.1288188042697065,0.12212012823548002,-0.14885117390079128,-0.17259469792650506,5.553646711233597e-05,-0.029117059130250283,0.05468854561422856,0.15181431844971485,-0.07744367767443437,-0.02613876429989915,0.022037719976242803,0.047137704921461604,-0.07614618909806721,0.03257875727642079,-0.06135000365327463,-0.011699723465358466,0.04338479488832456,-0.09050120249405492,-0.08693724084853942,-0.0739389274029048,-0.10207610815945022,0.02652488707907542,0.0022492551996157483,0.003570786308339438,0.033853061832044264,0.0009898506726563217,0.04101159410240289,-0.014639762413313459,-0.03909267617589873,0.07678427124901648,0.08001463870419195,0.013629743501931963,0.012006975069407594,0.015260113464904823,-0.011969430100471337,-0.03841019081371178,-0.04153877381613541,0.07705218729356832,0.02074564831665563,-0.01832712836199942
2.10959538299129,0.14488009857252332,-0.6712261562773983,-0.25248123082650736,0.33012129239177257,-0.105812801233941,0.11047085081334401,-0.027362473637511313,0.18964290039297318,-0.2964930312508602,0.10297845305838416,-0.031071257858657983,-0.2619409846930674,-0.19717135804518798,0.2565718383486425,0.16356081751303295,0.013572255131381744,0.05933946369746537,0.1534372631770949,0.08154080798648645,0.017685300264724462,0.02765001137362891,0.04161170794814575,-0.1158187300043898,0.004863626626478955,-0.051749002051036254,-0.08757893223831277,0.0378128780938842,0.04680092939893954,0.030321145055033638,-0.030638278104572193,0.034064382308532,0.08865957556186357,-0.13922271811651224,-0.04945451025411991,0.026344281349012403,0.0503759703248036,0.008004943288414801,0.04409657621939795,0.0038418054289783947,0.012748066754696455,0.00873367303165622,-0.0014954566641291389,-0.012204446699663661,0.029126538896053458,-0.03762106973478379,-0.031385186756573286,0.05346676359704943,-0.031071710298418657,-0.028729968048908785,0.06908643337727402,-0.0054506223779510555,-0.019822582231978095,0.01451089239287382,-0.03226877308184171,0.048914735240222273,0.009875843407614809,0.051259398479360556,-0.0018094819302825595,-0.03633986962068652,-0.036992989509187564,-0.06480711170170211
