TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58
0.139558348672852,1.127376688623898,0.1697909017124387,2.146372219480607,-0.02849254252604003,-0.1604044118535008,0.4583315026350279,-0.1105115798191171,-0.028389826199868684,0.1504373669097309,0.20113141318378627,-0.999260095730953,-0.16305226990986665,-0.04659959993956313,0.25612500203325683,0.23703886129210078,0.11987495310602216,0.5436747683211223,-0.4182338659429284,0.048508076476304826,0.10322695966324025,0.08364170921715461,0.10838190793209795,0.15729922139132324,-0.4649345577330704,-0.09331544785176185,-0.09843709187998491,0.07613967321426152,-0.4304861520034191,0.40948082763706845,0.256853170804191,0.1833920961075205,0.031694519788716555,-0.0723848253401035,-0.38351977324522957,0.06873328584638715,-0.3236617930494515,-0.4181470309024104,0.05975960259962554,0.33766227134096277,0.2784424816723752,-0.04010007505611453,0.2571896304766148,-0.06687098716024197,0.21136188243622941,0.19935966522192236,0.06357871694756384,0.16768321911258455,-0.08978521595813119,-0.08013639541742604,-0.17634128532721682,-0.026564672597314615,-0.09815206293973192,-0.04149942110252906,-0.05354906867049336,-0.16108293535102997,-0.03419458400785285,0.18414928962445454,-0.18543393531626434
0.107280811311094,-0.09647554097117465,0.7374179736433774,1.0916560683709324,-0.46924032949308814,-0.4446522154122502,0.10536320316999473,0.07504559787543243,-0.16879391651261,-0.23902133463234204,0.10939220254298283,-0.15666400085885657,-0.05556509889602618,0.01189908475567569,0.004244305411027118,-0.07252339793795001,-0.10550108683404592,0.33643217021078453,-0.5311493054778212,-0.09006750633152806,0.18117573605632906,-0.34354422525219447,0.26848178305539977,0.16302767974640536,0.19992629317571212,0.13397335855306416,-0.25198447905668464,-0.2317626756276297,-0.012960515239658178,-0.25027447492296107,-0.07089818139807152,0.030128487414500044,0.2514400195609783,0.0031941305694740286,-0.19581393185530568,-0.05913032512860415,-0.15132113316285714,-0.07837588819577845,0.03297183721967169,-0.22504311925225567,0.00937804646194173,-0.17120098764848538,-0.022270206572881604,0.4240149050008667,-0.07123210184496116,0.10619793693469717,0.36469272177152146,0.1963460768940644,0.0553693410558428,0.05676949771075103,-0.08881435135390622,0.21538396248691857,-0.189350583339808,0.15071840136123785,-0.19281826140119676,0.30043003915811944,0.2385358530152555,0.1669394789155297,0.14966621270343405
0.135406575753586,-0.02516557355794901,0.39460396304878526,1.113915220452133,-0.18517727006964363,0.2256711196744222,0.44022595097768846,-0.025315974865009833,-0.27596594714295486,-0.14620951417451813,0.44421322999365953,-0.483940497750773,-0.07071065212782084,0.06231750963614343,-0.401165407033981,-0.12468909524822636,0.2684627054142764,-0.005080873403582869,0.0703523023003208,0.10916139394788471,0.2302374123939912,0.06749714616286026,-0.01991474493162452,-0.08771757786306061,-0.03832997358164419,0.0043093002627110485,0.008258483093740197,0.2503897151797142,0.16224474072451134,-0.1153069994872668,-0.011130148216790958,-0.09168972834293539,-0.01847733613085056,-0.0010967130213596,0.4272216469852053,-0.30744629081267605,-0.22810839604970706,-0.06084032961246542,-0.06559677715473536,0.20230867468115415,-0.09332593649960676,-0.23538679189405884,-0.04642756263109557,0.033368521407238644,-0.1473859567259131,-0.2387873484071364,0.17786916960649105,-0.16188103871976883,0.3152658009838678,-0.052828686751855605,0.21875131850984922,-0.1917275711753165,-0.10332817565955875,0.2468636637099381,-0.10720796753185756,-0.08816359769151426,-0.1985706298495367,0.1543887320280918,-0.40029410717206976
0.206119715951851,0.23864833051925372,-0.8318834305973519,0.3930405078507777,-1.1456623278754843,0.8295764788314423,-0.2952143711652851,-0.5217787809244991,0.041968616736814984,0.35792207458820613,-0.002870299206572804,-0.03023796168344839,-0.03379377264106437,0.29831228118204467,-0.26332722965281824,0.06932963425753945,-0.39399793644333825,-0.04415170267049457,-0.0027535020993244073,0.13197181677754138,-0.24447155646825722,0.005424403681288664,0.319824726212401,-0.23716659438653315,0.4825651066676612,0.022165719544150274,-0.36924143518284847,-0.09265609613646185,0.14463222357394764,-0.3506443920813086,0.19464418198462805,0.07457301009404525,0.31992379274778737,-0.3863641285468777,0.15730886886249948,-0.028705301201040773,0.139960542151207,-0.18056570685538856,0.1019063256221804,-0.3321921987801333,-0.37898664640967383,-0.19577322805108083,0.13428687789056737,0.06288744859759893,0.3023570109756341,-0.022460982738788115,-0.09965901110216273,0.020890063838671227,0.005654772826760607,-0.18680211335378297,-0.13735902756243906,0.2803915550732788,0.13106479069722854,0.23483072011887207,0.3665462297224557,0.19607943403591604,0.06939927486207328,-0.2754628355596055,0.04773020875355398
0.171625973012506,1.2475109392176056,-0.1930006537325656,1.5169043345809055,0.061810938163152494,0.260844297114174,0.12008504614226363,-0.1524841935438041,-0.2668474661439599,0.04592521104705046,0.9631492180501012,-0.3540286876616292,-0.17566558873244775,-0.48543542580858545,0.41131276806673567,-0.03481890546424046,-0.03118220964933411,0.31884540560593716,0.07712772184881236,0.09754130307246324,0.18425930724375275,0.29596036171391643,0.22553408781796325,0.1041763969657997,-0.2670661196190475,0.5300626139837632,0.356722503316365,0.11071186335672295,-0.01667327892027111,-0.39420156267972317,0.1307324805040098,0.19143456103715384,0.05028429908995347,-0.17880675906645546,-0.06430916004537589,-0.24869709989688527,0.08092259779408749,-0.003462125091043216,0.2728622503104707,0.35771859857592153,-0.11435757633277895,0.1105032220505403,0.012281000159877983,-0.01899527259160182,-0.1310467858117725,-0.046087632106727464,-0.14055547079567587,0.30237192605017504,-0.46687110428359196,0.1264994561250691,-0.016604680901802844,-0.2155277084093559,0.23138930453591522,-0.13314567006136183,-0.15898958454003656,-0.06976285107803808,0.17195680565273289,-0.23389731205505843,0.08192611940381768
0.229828892809245,-0.09158275991260292,-0.026774725889481283,1.1396911268332126,-1.1071032826762381,0.32550237925048525,0.3236186320145762,-0.8637939027059095,-0.3380970684609517,0.5198651552104185,0.3874505209060095,-0.18114228607467697,0.2134236033517582,0.29668794004014987,0.007466534601392828,0.10297173331197662,0.09928552459130502,-0.10839470870162966,0.15406610274136345,0.005868415607054328,0.060629460383962115,0.42562157090783204,0.23136073992785597,0.18514363226856892,0.027670144759413172,0.2528543633245483,0.2926966793000546,-0.24954743673284474,-0.3075162199659535,0.08502182668252253,0.38526223304096374,0.3270051450519981,0.1141474032361336,0.05501507019231418,0.021997858978006983,-0.11196685282659247,0.27234673553349104,-0.2275201697243521,0.007543449994516173,0.3785226923491715,-0.3050107084916165,0.04338095036689337,-0.34265983727790905,-0.15004775017396643,-0.07139765746076049,-0.2491905016373664,-0.29896537163415915,-0.19323451262380345,-0.10259598431947685,-0.10035344782761209,-0.36195696979487696,0.19121330120021773,-0.13722376812337334,-0.12696377114238055,0.2578362469332554,0.06332300982933703,-0.3953198812951519,0.008643460230020685,-0.10051826701955538
0.184088387385226,-0.6377800638766637,-3.1904293272692223,1.4699825113068166,0.11625207213487594,-1.5820250010435686,0.5005972045627167,0.14725061606849485,-1.0889093784985422,-1.7071260622042184,0.16146117373129135,1.0219017096547394,-1.057525027950628,0.8186549494643548,-0.12426088372164909,0.010673394746293554,-0.45661889635689434,0.27417823447160405,0.8561473851933643,-0.1334180128970503,-0.05640729837728131,0.10504334663710577,-0.31786297097063004,0.433086020996114,0.15559053609543744,0.1796031482137724,-0.4278366015510677,0.12244040328559554,-0.1448377376477643,0.3491476626528003,0.40915749522525074,-0.16429406887646117,-0.06506670467885672,-0.08050474318751916,0.08803580269104055,0.06518659590990253,-0.0356821913413596,0.1627518036440571,0.37448877996974217,-0.3069621937320367,-0.1290663002955293,-0.043851543284695975,-0.08286008040072801,-0.04108961509699075,0.07643517293741119,-0.0268008900477321,0.028712805716804114,0.059690490669875876,-0.007592190867925297,-0.037823715455549904,0.07654204811218714,0.027272233601905768,-0.037739650891450066,-0.11084281451844517,0.02378586490503976,-0.026093456148428253,-0.053389069526530546,0.14429165392497587,-0.09851936829919421
0.313877853188354,-0.3001660052372403,-0.09757089020017597,1.2786968465716124,-0.6942806919073705,-0.2597201252206577,0.473590390390983,-1.1515053028091478,-0.30335258887382294,0.8247948080474546,0.37035118161806,-0.36954201524187247,-0.16332225766573402,0.15368717827040534,-0.28391324592156014,-0.11843375526304374,-0.3286421119747356,0.1295429643344551,0.27667613454499723,-0.4927951228433387,-0.006253360228464474,0.0027524397138000666,0.1889533779514595,-0.15957909116845467,-0.37912683863969726,-0.7958693208102517,0.274233490477245,0.27465408926673235,0.21588783417280877,0.5125935098682124,-0.12052331549152646,-0.26632198663839296,0.011608333854833414,-0.4317885266941304,-0.27865575435956197,0.1281520135240293,0.45877455845236487,0.006698668125515723,-0.20193543802309774,-0.09212067205013341,-0.03143319915112189,0.08941488442426822,0.04934474932002325,0.06895907762587374,-0.11301742324003228,-0.04260636776720952,-0.054428285076622854,0.09162077763173138,-0.07604168435168117,-0.00696193951070076,0.14811623132626056,0.1969826903175817,-0.20007312571832062,-0.10728714239283776,-0.03908670038544672,-0.2249140508461464,0.14047765774516816,-0.01125737106021958,0.09839410054805511
0.28516004385258,1.6596819305760013,-0.8170188443569965,0.46367245921699113,-1.13678101574546,-0.14469839438767598,0.3676041839561244,0.00871437268383711,0.25480048957336304,-0.129604443469212,-0.06556544826158792,0.00033097911176734377,-0.07974112609929979,-0.22861514709926867,-0.4235302295711386,-0.2101887376634726,-0.7973873398372403,-0.09162242423248125,-0.21517196544993297,0.211801022158054,0.3364249220382002,0.052152825225799615,-0.2690279878579373,-0.3838337085897617,-0.22547560412386328,-0.23510358120464184,0.24227271243557622,0.07804419481763729,-0.05736758177882736,-0.2333053401207532,0.09114339667712172,0.34370928107251375,-0.26255750624120133,-0.09716911246447062,0.07627594085551936,0.5811065304751694,-0.4257118372320435,-0.14656923920055095,-0.024036358041250507,-0.3178944148538435,0.14436622365163496,0.09871896359319109,-0.011835558082451108,-0.1380085719520962,0.02102467710110418,0.05872725466567766,-0.06962387119996827,0.2532817732851957,-0.07070867931055849,-0.03383150752815586,0.1909825551314135,0.24449480998061823,-0.22107162208496034,0.32045252348878384,-0.031776651150788364,-0.5244715239309095,0.1534962777170906,0.2701296978159013,0.21281037093180993
0.41098858436188,1.737076046580932,-0.012142407339927408,-0.2945084806038312,-0.2693171589386363,0.8159748097734258,0.6294492973784664,-0.00022256358373566327,-0.1291990425847353,0.1932318701332393,0.8343181973761543,-0.029622535688481843,-0.34818908616391253,-0.13908107985711624,-0.05820573609886016,0.4673815538453139,0.1855874226093953,-0.07184887356168705,0.01700601030322995,-0.12478724002344067,-0.10140308903485928,0.11291218573428699,0.02260029747462919,0.011087100343293004,0.10515728026673218,0.06806740771884012,-0.22445058570659004,0.4113119479622175,-0.17150569084873252,-0.27647931927225255,0.13137826018827184,-0.28312160726070623,-0.23678844557647655,0.1340465632545064,-0.20181045370355116,0.3463816431807341,-0.22604947288287403,0.048162201740204524,0.014864504878717063,-0.1940666647988992,0.2675167587495976,0.3301318104319164,-0.14253618488468003,-0.19449128952048025,0.08024122086561648,-0.31937606541035285,-0.035579281629668426,-0.10366409006933008,0.24180790199071753,0.20891494407925368,-0.2445107227796553,0.04262068533402806,0.0008283560856451758,-0.16260675903118113,0.1529215350069054,0.005732438501681385,0.0542438217344753,0.181885379893045,-0.2039757389970752
0.423646808047787,-0.13044611566220446,0.23325311616260663,0.13855201141159246,-0.45117732698958757,0.14711409394943092,-0.33435839012193186,0.5998691402968733,0.303298885803409,-0.08932153405523599,-0.25233466307395447,0.0781664264094936,0.4618606566055839,0.24343991476396834,-0.09885746949322012,0.24177981178831046,-0.36656929426603946,-0.01031130985701683,0.27165533819773824,0.10873620663027345,-0.013327425030581153,-0.11847063841771617,0.17437994854133065,-0.10255907223707991,-0.18437087726206927,-0.3481043301384716,-0.5802755731190439,-0.019093321234208326,-0.027997181401163227,0.06534966412115663,0.1465343032235162,0.33858215571488115,-0.057880795687650685,0.061215998356334754,-0.4676856503928037,-0.11048712370647676,-0.23083076740086148,-0.3553758236081003,0.047948507756947825,-0.004972143474521471,-0.09272965564438886,-0.03949383751644104,0.248119897546371,-0.0308520856167415,-0.1085359409332924,0.018608606784094376,0.06848235338050392,0.13864832005591954,0.14563146747811948,-0.06140623239205859,-0.14276652093600553,-0.07584612640080945,-0.03204710753181014,-0.0671327478816984,-0.2982174453475114,-0.11121146705852739,0.06649228204092773,-0.01742091198402538,-0.07545321534536037
0.350777678554565,1.1499119907762394,-0.6624900751103338,0.06535116927828244,-0.3034325696370913,0.05617171501744974,-0.1637170476122195,0.2436653026719388,0.12573144731073307,0.37731732264073004,0.40924640732809997,0.04519512835955625,0.2831877342606097,-0.23722677832743233,-0.07789301451154966,-0.3577501401343763,0.219318080804638,-0.08423027250995654,-0.24175886599972107,0.1111297170809543,-0.2965885079744242,-0.22175615623752226,-0.325349243466888,-0.05136466799177703,-0.26974399571515806,0.3545939349577985,-0.20595808406300856,0.11460159101453936,-0.0633049062253289,0.026765535654046282,-0.1065884156622875,0.09999114639787958,-0.17450362851955145,-0.16493272260797612,0.0775790551326547,-0.1383343687298706,-0.22012945796165345,-0.12000695871003828,-0.08627060502563362,-0.22121349199745127,-0.16239174395964098,0.2183566258482787,-0.15437941302205008,0.2880694012310168,-0.069050017656967,-0.23623957841861642,-0.041239099713117115,0.011133106406180161,-0.05318111925395934,0.11229952307628278,0.2637070057619092,0.3255356320550433,0.06423530525766216,0.07395644295624787,0.13486612910605095,-0.18444222572227223,0.17309931865125938,-0.22088099028442446,-0.26238526137844936
0.351338121287886,-0.18441593818641414,-0.7523595130707735,1.0179868388801576,1.1892992486408658,-0.49423248159005845,0.5959879434476487,0.5760075568978638,-0.6883554362601293,1.3685597741849167,-1.0137391414081378,-1.0849606672421286,-0.7303288372878907,-0.22446553100980815,-0.40337187548952125,-0.8028898325823659,0.2166842172707588,-0.44088391588935205,0.20527849853104624,0.009309330402747555,-0.2783640012077789,0.10875014111699052,0.12087466273422276,0.6029864474914113,0.03526556471844597,0.23138653860430697,-0.41612341713494544,0.02698531128212309,0.022461298033823258,-0.42702541628816487,-0.600988233356366,-0.13969594253760367,0.10372640102606928,-0.14468365213359816,-0.1307230738377845,0.020641355922268505,0.0006272591400168397,0.1877029172516704,0.15883168074782453,0.1214625362258217,0.03653661054665431,0.23845782578351238,-0.5726078158829685,-0.22459852788702692,-0.15496233089805111,0.08187082694585557,-0.09844631289090973,0.18630611613399403,0.14107575139431566,-0.04804500383047764,0.050091174387817405,-0.016327869204837524,-0.31215204784205597,0.09633160967775803,-0.07907056384709307,-0.02356636886844154,-0.07232001183940215,-0.29544801604191234,0.07129948632760176
0.413076999068102,0.17829985144996632,0.5575705422205739,-0.4211591557824942,-0.7423285750090034,-0.12772019707967547,1.1998327863024396,0.15822011874141667,-0.32736175189965283,0.4233169019898553,-0.2748628314207031,0.3963322087451948,-0.4760335811473036,0.09469252543805336,0.12623150615252696,-0.21309406812883977,0.20278928485383318,-0.12441846562959763,-0.6284138158961309,0.3570257265006611,0.13352647990367938,-0.23300935307179507,-0.3107404038568775,-0.10046818368533346,0.12404025073171435,0.3269657763467832,0.024657913172273276,-0.18853787115126033,-0.0025736101909075693,0.20980632451168332,0.24937927064021045,-0.3856214176365212,-0.15931133659487856,0.16864689351588083,-0.10268871201865666,0.053225709437430886,0.47210494367021394,-0.4759056548309146,-0.016983391645209026,0.023216689392074576,-0.5233198163145251,-0.436550679079693,0.15704992168464538,0.7446943882447433,-0.267163763906745,0.11166709051401072,-0.16640474238998718,-0.07243057518559372,-0.008168169230706936,0.03532964540824651,0.10481838277511994,-0.21839556880001976,0.058093092850182486,0.09249812421039777,0.24988262682216036,-0.1493740938154167,0.18111862707380683,0.12779230718860668,-0.09821224128178858
