TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60
0.964985078500852,0.19007785478660658,0.12573884674621524,0.3727586588271925,0.27417463509980794,-0.1733322340577766,0.2647157005924432,-0.07740153603262762,0.402969217264366,-0.18895714033761937,0.0028726151120883566,0.026056702431143358,0.09547073576663304,-0.04397785843860764,0.04044242207952994,0.3016699116884685,-0.18308576912421518,-0.019338335556517063,-0.03263930137470467,0.021636738035915568,-0.028820766500100944,0.08529519381147992,-0.025453665448848167,-0.12131370796399248,-0.10100982212356327,-0.09204597005131156,0.054977544258700585,-0.016119449887101237,-0.0027777776104006852,-0.05074854113226766,0.07893416053514556,0.034399124683031045,-0.08019241765293081,-0.037456372440162804,0.029917452703113,0.061142663146940265,-0.034830723814938694,0.01886537129555706,0.03014787592327809,0.04217723846295917,0.03687445484215922,-0.11149046971184981,0.00044482318272802586,0.030080549411679237,0.022714279847352394,-0.028535609724018803,0.05654408040351404,0.004800261245439247,-0.07031834046650656,-0.006262031499445669,0.03418612519623136,0.03649123686734537,0.06107484799480599,-0.0018039780261790244,-0.029285053703468254,0.005736416903942968,0.06475414456440384,0.0036306911627508732,0.05360323938805988,0.006481882038687473,-0.046926229422489224
1.15457215880067,0.02457966633469663,-1.0740176690407501,0.03643796987011177,0.6715135843824205,-0.4187562993334551,-0.18210710295986515,0.07761191661464767,-0.1700569881913865,-0.06541028224568685,0.2727693674116221,0.06144820745074576,-0.14378189703183764,-0.07420890464208171,-0.018872144454389568,0.08142763075329948,-0.08035091490448289,-0.15027895682222414,0.025309652753035983,-0.1554872476000063,-0.039920289413329514,0.0441546310345935,0.10478079002642791,0.11851465772881599,-0.18551658782674868,0.04419379614632356,0.019066537771580995,-0.08222838084720205,-0.08661223258987064,0.029239954028863233,-0.06307572329347014,-0.036676351106105745,0.054265737541536026,-0.00651528292002386,-0.05204691877178153,-0.08253084816152964,0.00368440270143334,0.03935340592007865,0.037716217226973214,-0.004008629513770656,-0.05085941549587272,-0.05105129501482472,-0.03881133644415941,-0.014432106384903559,-0.02659203879664051,-0.08005485340347576,0.08083709059308755,-0.044352477820056455,-0.004007316470255361,-0.0161722405709029,-0.03540418928832249,0.022411481333357065,0.0009740468045932514,0.023854070855874716,-0.06816427218071747,0.01783203917210872,-0.042677352622706735,-0.017836846190880426,0.0312377835884754,0.018199367229353967,-0.03159406413026481
1.16298914923932,0.18000707629975288,-0.3242874073327154,0.14360571329290311,-0.014535038865309234,-0.13116595802491657,-0.10312103071543005,-0.10556116351953539,0.09365794376480288,-0.12001076495205928,-0.01565960414139445,-0.044411717647344626,0.08854419978210853,0.02128479106085617,0.055105917939199014,0.024427790959771496,0.053195780948326464,0.10216519363480389,-0.11915211525640154,0.0032915766949019845,-0.07786025676531086,0.04254752627552619,0.05491704920744901,0.058109122352649555,-0.03612951573035066,-0.002368660228050899,0.0798994257120553,0.037947992193011086,-0.06844760815857757,0.06606394765404969,-0.09342467518858678,-0.07197689274922184,0.025068918878104394,-0.02077897684919586,-0.017026069870009663,-0.025226126033893004,0.08747801758177799,-0.0005341480669803954,-0.06247296471039404,-0.012673282073899231,-0.06521501757385513,-0.0008077205090095377,0.06251328116169408,-0.041861592064337885,0.007937252998467691,0.00825924449607654,-0.054504991653928,-0.026316931473617706,0.0345729306690413,0.026485081582400545,-0.02243725307584409,-0.05362705975343848,0.021443080594489104,0.02903194166591539,-0.04835070532477837,-0.02365307629590443,0.036493533695543263,0.059061008850561404,0.027165876916045724,0.013650200922287423,-0.017727801325437127
1.39767420290358,0.1900104648325353,-0.24755664628551274,0.39627593408418293,0.10992635332223684,-0.16903512036757468,-0.06684650359221857,-0.08101204879050668,0.1451073364226904,-0.1571494397110022,0.17986293854971516,0.14336996670026778,0.09108594599351022,0.05660189250965289,0.03256523160912978,0.06491808663666446,0.15830719175125754,0.01681050321168297,-0.02564696607030868,-0.007461900260614248,0.09482933537088932,-0.05197022576238461,-0.05281065935603264,-0.055031827126990326,0.029744695730380955,-0.06883736823064436,-0.006624170841475402,0.02235690946864343,0.022998494517971913,0.014811688078426026,0.041314188248103845,-0.10224004026307239,0.02885682452950247,0.010134863668936204,-0.0553444961775802,0.07553536447282674,0.0429349241804558,-0.01350908884047951,0.027709554747004362,0.015209454656655134,-0.0018144110907951801,-0.06534655426021804,0.08779363002551292,-0.023072242710419463,0.03458033382776851,0.057515948782107806,-0.0012490570195010967,-0.062122052280612954,0.04742155690998253,0.050519196550368024,-0.024939855665522693,-0.045041844776928915,0.019349953375385448,-0.03157965594072882,0.014293643498677656,-0.06641548040565283,-0.039909368121151576,0.024221541024143783,0.038088957899126356,0.029547183573807645,0.05571802868762002
1.46717689965213,0.1292473888255532,0.05688511887368411,-0.1057316144747157,0.6615482055771541,-0.5815076988068963,0.33027161569319424,0.16651620989119673,0.486656288402443,-0.1482137685438747,0.09484076514797066,-0.0047337628885850995,-0.24321947447192802,0.15927963227655756,-0.23410677319375622,-0.3512378877204287,-0.03045329663793896,0.028695630864280747,0.0041978807500444556,-0.007469809121972773,-0.005303326021866481,0.06577309870629285,-0.008412914820502711,-0.07563720150156616,0.036743994337672184,0.04351868110465915,0.02360291872156541,0.09220849089819874,0.08440872034525129,0.0009051818279353046,0.01725026127501148,0.0894549807027466,0.030809418936010184,0.08183284464255751,0.020902462358398162,0.014326707244344736,0.04403658241308753,0.04271006255984183,-0.04799792273915547,-0.016669683826951283,0.03746741310916881,0.010019065336326944,-0.010005634885128728,0.011643398782670424,-0.03936052973997367,0.03554769395723267,-0.07736737291033469,0.05366921936387109,0.03788421966107701,-0.05347603975927916,-0.016493510023491042,0.020526684125016424,-0.003214699265794586,0.026940845583604683,0.027043776398340824,0.04060696912400956,-0.02062201912239076,0.00520264721841362,-0.0087428363256238,0.00021797058954760827,-0.03790886908393923
1.57934041643112,-0.8263432598448249,0.22218351692567215,0.30404522519096744,0.17898871553615614,0.055268909599844006,-0.17656985722251944,-0.10771419624071797,-0.01197740037430311,-0.03826357873166928,0.0016180340827162915,-0.12929357123228208,-0.058188127492547724,-0.09476831609717086,-0.20173625140582588,0.03954171398691665,0.05981185774908265,-0.008972908963088163,0.023100338849125948,-0.021572667605212516,0.07223402650401696,0.13485116494821345,0.050039383966434196,-0.005701203878397083,-0.044840554374951144,0.06357098443525273,-0.03463431478574495,0.0077764103404765,-0.04004546166125233,-0.05651380206329682,-0.04778715905916733,-0.030882823797052213,-0.04952206761031826,-0.09982391194773943,0.03227703474938228,-0.006617596658281236,-0.039576892847664365,0.0900932349154346,-0.04482948122046002,-0.05146252337830075,0.03557254693363928,0.04368462366260994,0.07352037403720356,0.07800090587185118,0.010700868663463039,0.015602671191914498,-0.02726202194323305,0.03604377787677686,0.02994427146466598,0.005867154861532506,-0.020980916095845042,-0.0159502198378948,-0.05826008938515101,-0.06210791379302933,0.0068465673744863235,0.020995206509509482,-0.04939277837186282,0.04128905911093532,-0.02200465944133845,0.0073341261951901816,-0.019023578353119668
1.68746124857948,-0.8172813867909497,-0.14280604033562697,0.305768492924083,-0.000448958168909777,-0.04628567398083352,-0.24360490762871462,-0.07667352054170484,0.1493947153321232,-0.014635623006214153,0.03337288745291212,-0.11348912860292805,0.03492544284858338,0.04603425366518207,-0.09398133284254773,0.08829507458190602,0.0557303726156973,0.02613733697700619,-0.10678127626714053,-0.02664519774949041,0.017567452780032376,-0.006553429606317341,-0.09056672575635726,-0.0825865835556764,-0.08015660270266523,0.007639825888269125,0.0174353082750967,-0.0297511035169377,0.01047901170857296,-0.02305933399420493,-0.019444323215107653,-0.09588565770452981,-0.012699493006763561,0.050732338826521915,-0.07841100319060991,-0.009621117237123333,-0.03679789502916297,-0.06266546932861798,0.056784500846022774,0.013918479509042262,0.00811905787181234,-0.05388326949284791,0.08243883584003338,-0.08217750826480884,-0.08399677608971126,0.06090225817500056,-0.03872512854927207,0.03042362066073101,0.02383274442791229,0.06857054342365679,-0.0066920554836655865,-0.015126547075204623,0.04064397462446164,-0.07986656017813668,0.0012187182390247298,0.018799217646740807,0.06583035760223585,-0.02867230232003428,-0.03137227446892337,-0.005351478239078505,-0.047214935480506204
1.90189828659735,0.21793766603249923,0.21280119950221102,0.39986404184886576,0.17483039740363615,-0.11832497529288077,-0.27285911386224876,0.11484256515962271,0.0921414523436064,-0.01962681656129753,-0.08972147041833237,-0.0022408648041231396,0.015091216075150965,-0.032058411960620765,0.01800330133711407,-0.09198111349282252,0.0011888927165606094,-0.1413352831046647,0.1294324820745952,0.024949529264428758,-0.11742452343925448,0.006851751050011137,-0.002114223395233052,0.06974657825087552,0.14269419657504734,0.05240267027259916,0.028933727397259794,0.016126891976457544,0.011220149367175677,-0.07188436997514566,-0.0031052105367234393,-0.0408550894840244,0.09417239616539173,0.029192165853743696,0.016279460884303466,0.05028949518576063,0.0015281373421249826,-0.06110269669918312,-0.03594598384112132,-0.15160830441487416,0.029178069062031242,0.06630748107031116,-0.004796381429955673,0.07316688290717481,0.039317729017550505,-0.07380800334967869,0.023250389828902488,-0.058088591696142104,-0.032858004642995105,0.04776380882189652,-0.034097655002580114,0.056205201113691504,0.05024768507220342,-0.04200204158614977,0.08866892872760841,0.05115270705478824,0.010798287624141239,0.0006882190188732904,0.05281862971004852,0.044791123666973104,-0.004132121014887919
1.99736532572493,-0.813286663777578,-0.28929104545084505,0.1741128174136566,-0.12929355390655534,-0.30116779691928014,-0.2145412581857137,0.08265548162283098,0.19474112720325423,-0.027115676032365782,-0.13066457722574484,-0.00917590910510104,0.11213926458405521,-0.041844157825389874,-0.14128734704602156,0.04580461326356466,-0.035222094430385695,-0.06210946788923569,0.03788659567762848,-0.10470916057942622,0.06001905656919674,-0.02737026107291697,-0.09160477995332277,-0.0812880575536735,0.011449613515699559,0.006007434262524256,-0.077464440951447,-0.14339674532935312,0.06121233170309045,0.07457882602489849,-0.01418462707515361,-0.06445479171387979,0.08390616639742535,-0.10331149736675849,0.1424748607571701,0.0276994611954791,-0.07694342390239803,-0.008884541044451981,-0.05921042761675005,-0.06816962594579347,0.0063876864306246514,-0.02343553917701422,-0.04064857917392711,0.04139639861359884,0.004476169436654196,-0.012935018659467716,-0.011848278764245736,-0.058172336583658404,-0.05493852127928888,-0.05890885360004164,-0.014636102894090376,0.0020608796827160407,0.009071835348774072,0.05573614865431683,-0.038346762533400386,-0.019069508023176796,0.028445725305536948,-0.01865085046813751,-0.06956119405543319,-0.024006670548819078,0.049559790865690616
2.08856392307049,0.23278774578762157,0.4093244626845219,-0.1518657019280342,-0.03471452119068152,-0.10934841151329677,-0.17053108719337984,-0.08950194504026972,-0.022407975544885095,0.3007276272479416,0.005875244083217095,-0.05795207405875041,0.012834181564828776,-0.052781604737658076,-0.041051099302606,-0.01623448573576504,-0.07313582021331597,-0.07306241999214708,-0.014749702629906478,0.0027664362371652433,0.10059036315126499,0.039246797452021275,0.04281696203884192,-0.08488500108163764,-0.009311741646426602,-0.053767934656891045,0.06756930163542645,0.07537160453875404,0.13517497208705037,0.05497109412168733,0.023902190783351537,-0.10326934602599695,-0.12498837306540962,0.02387578191371007,0.06341740923767492,-0.08302477831472697,0.052689648558149255,0.06954155965399816,-0.08113126220768523,0.017254797910956524,-0.022713408738590474,-0.056589953822140174,-0.05721669617353893,-0.08301466468370222,-0.010848226647468285,-0.07107174516867726,-0.008075393183214928,-0.08565099478577445,-0.07306761419944818,-0.05853929297080386,-0.06629548028737352,0.027732781840177804,-0.020168982490786837,-0.017097590329234864,0.03449550081034167,0.04053119816232778,0.06763142875478115,0.03585557072588061,0.03085431204585655,0.015686758247946228,-0.031501290867305604
2.10800584058625,0.19631275349899632,0.0782797075732993,0.3015551540424878,0.19676148533797685,0.02817831131884692,-0.03744529705336566,-4.496537817212704e-06,-0.053470338945020075,0.01780480606009,0.008322061128076572,0.08173999256793715,0.14830163500395094,-0.12928420323784978,0.02883854388506382,0.06557184225842921,0.05939018764545416,-0.039601717246689795,0.028927481652950525,-0.04000547601240333,-0.0861177349627757,0.0520975858166203,-0.030012884562963704,0.005769562299666644,-0.021102887743878692,0.00416751277420621,0.011742791804451922,0.025941077571376616,0.09730223816254542,-0.007801186278013395,-0.02568797067446047,0.061563462645871744,-0.007755801081342642,-0.011960942540262469,-0.018940035782733077,-0.044209503999753236,0.024611669733383894,0.007664999767709241,0.004265342856130862,-0.038512891689489355,0.036647793147798216,-0.0061552416986979715,0.06564883774700302,0.05325880174660203,-0.038888545354987,0.007419049738502913,-0.040818732537503545,-0.08274448729197752,0.012453527981477062,-0.11604588083552103,0.0275775377754419,-0.038229423707801226,-0.03254240833346263,0.0035265186764874344,0.0727677637394406,0.025290530235791038,-0.0037060065356260127,-0.048358654466278635,-0.021567534115327285,0.009894757548951657,0.021851012569134444
2.10959538299129,0.1660076158152587,-0.7427565889597052,0.19861465955610744,0.15964367081063444,-0.2946823837178561,0.10028382593027088,0.04021334313507422,-0.1693720369854446,0.40440695050359526,-0.30645025924891617,0.20342829352123368,0.19268431810930134,0.02232634689199598,-0.055708107014422234,-0.15731836209840047,0.18385107642053714,0.0767184640096025,-0.13460879857571112,0.12483705405646013,-0.0031796495991112247,0.02588946985597236,-0.04978808398168981,-0.007861004756073833,-0.1413772351881071,0.1295494242033301,-0.1418705719781883,0.0007463036391565488,0.022694768705507292,-0.011104862345599424,0.059107458315338555,0.030496128416124407,0.0202496088172305,0.0052102293303910654,-0.00917487345020815,-0.009868313463213563,-0.007834365286478916,-0.016101275811926198,0.014545609943565714,0.04120371886972225,-0.03517500849437599,-0.01412292976690593,0.013978564035858811,0.01194932288821323,-0.022501949192415344,0.0369499361266749,-0.02100493873432479,-0.034803088421526664,-0.03478329506479803,-0.029124135901415993,0.0263345576127054,0.10876387483457878,-0.005255379049758096,0.0006925214758354306,-0.016227377097666928,-0.04429979348298417,-0.028413163742780433,0.0438840143848166,0.058202700755152645,0.03643642893504618,0.002740857923886844
2.18307450301212,-0.772010227648149,0.3808495543113137,0.3284285209969338,-0.020360668458554932,0.0036298715875632387,-0.2204581015444493,0.005852553149129469,0.06334301058216261,0.09487687811474182,0.027655396619519775,0.04760724623432646,-0.018268021321848717,-0.0797697189453668,-0.07726898785029457,0.05206041710474897,-0.12228776420319831,0.16111093194376577,0.037247206626724996,0.09873536297515102,-4.8329157865564294e-05,-0.08437057332685563,-0.021979903701326495,0.031308885118725566,-0.02477839615146696,0.0197113131689615,-0.050873229143975005,0.06412896270772259,0.021758689895742946,0.0009436770839464924,0.020368256154886098,-0.0585981999852988,0.06409894519793352,-0.021276351827168447,-0.028051046231328876,-0.02151681176622554,-0.015710956941533457,0.11249369106178805,-0.09732709124433996,0.054598761155729585,-0.013211699176470216,0.03733696256777662,0.010488020195614041,-0.021648278201488888,0.03389767730743938,0.025671192267740624,0.05012175441370012,0.042086299472427216,0.024654562388858898,0.021584116736004303,0.012714156738892535,-0.04342578791381916,-0.0004881747329355708,0.03810730245850345,0.05195463077853614,0.004443350384063348,0.008972607607953993,-0.019248578551276374,-0.005714260908429719,-0.001027948377907627,0.05375777435281077
