TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37
0.211014437875058,2.048401255517622,-2.6853595007880324,-1.6216125454188386,-0.6098668810853722,-1.4954146422853944,-0.4874040660189607,-0.038671278887356754,0.039733609057406846,0.16833096425191693,-0.7635390847710658,-1.196236811214674,0.3224159096302808,0.060067999162157486,0.5309334174239619,-0.1487700145172589,0.31799804356983463,-0.4825735010426208,-0.15153023123919457,-0.32432697158801177,-0.3882828342400594,0.11664004578118138,0.248420415128371,0.14519235262535804,0.2829935384732115,-0.09507032482345476,0.1635842644841882,0.6394816668864681,-0.444754044690454,-0.161450439634181,-0.1619886681011742,0.2905903168665424,-0.32256225717879006,-0.06231098938406707,0.37139945378705247,-0.27854787887701715,-0.04331850854391206,0.024903737466310846
0.29193173530297,2.2372273058534073,-1.3503041557363085,-1.329791906343493,-0.8208484126302483,-1.2235032246722657,0.14365712754083715,-0.6071175761441826,0.046244502811401446,0.6565096350389019,-0.6376263860522422,-0.9484051642640668,0.5868735391788819,-0.5438197243186051,0.3098626986367709,0.23592431768191813,0.20061896519606712,-0.5049780403087655,0.20273486664678297,-0.8475877403553113,-0.19113837906911663,0.28655065741779084,-0.194966801620074,-0.19325465654728893,0.40672101562944957,-0.43868752760369656,-0.02759454825704025,0.6607307110242864,0.07479098914348901,-0.014302457963394227,0.3078408417194502,0.03740161040121908,0.14412056885688304,0.03358156566853152,-0.0421787891367819,-0.04603055133172438,0.21997958044871752,0.08731493903041615
0.321331506043033,1.8251493666957266,-0.6871923384574739,-1.0853588852511893,-0.9168630896080588,-0.8721724557830113,0.7732029665241358,-0.8236191415893743,-0.7414454449090266,0.28489387429279045,-0.49688992464251036,-0.47723919574942303,0.43769648350692275,-1.141691951406207,0.028295764015714236,0.2971718561458241,0.23589968466299197,-0.2668111795813648,0.16881144839733198,-0.9484239198598654,-0.10798696676486952,0.44332779780985543,-0.22365725906158562,-0.4083896873315354,0.10615587443248921,-0.3097634317478846,-0.5708164912538876,-0.207114193556548,-0.004295910469105765,-0.236498651252734,0.12343590841420173,-0.5633992319067502,0.07046409970229126,-0.20094402695488406,-0.5391977655744216,0.19714490921500458,0.1166702235241979,0.32291210028519934
0.352163255010744,1.5235847360240555,-0.4578779572303873,-1.1739775343580612,-0.8301389036445687,0.4098080970275281,1.301565752930803,-1.052721744178315,-0.8329207053484516,0.6393089020747462,-0.08482045936565549,0.033838020943655324,0.5723149775817735,-0.9404681932083117,-0.18585508024459346,0.13406329527843247,-0.14209244898092202,0.611420582019171,0.2832314116605623,-0.8358848009043037,0.5116451361940696,0.22764016474194546,-0.24685204407573783,-0.1367163960219426,-0.4165692350828639,-0.079956603989523,-0.14327931987658324,-0.5960011113202146,0.18689254835401417,0.23365188097411468,0.13835329843696012,-0.056216263318619945,-0.050457951028016174,-0.03505785946857966,-0.029041512022730417,0.4109531616093993,-0.017429315547320613,0.04016623629268124
0.359107591030253,1.7129887171007934,-0.4590174265332916,-0.9311078230618044,-0.7636904943753627,0.8501301712703584,1.3255711330470423,-0.9288156655727807,-0.9990075534354437,0.5853677845485804,0.017004795450410514,0.2826261034461336,0.22896632609893025,-0.3993812411231032,-0.1681308809221269,-0.2794038930584529,0.17229015065159356,1.038108902984637,0.5193873940871234,0.005050000775398404,0.4735840229317626,0.20671178862337827,0.17838087403267794,0.10076378433704,-0.47833796391703437,0.1679902146550877,-0.036871477127909696,-0.2231875970557081,-0.15728002320109985,0.4253494978666052,-0.16249834543364824,0.26504505042434523,-0.10231612360067918,0.02512108336483346,0.3887047595335511,0.08373709394711147,-0.4710736065617552,-0.2409091220434034
0.359681342589083,1.3809797648494189,-0.7164403487309642,-1.4104869053074516,-0.29194350261020324,1.1307789305954992,1.4903210919699852,-0.25715763645903866,-0.8544011530604673,0.5154850827521432,0.4611892058195466,0.2636777812314311,-0.08493950738365062,-0.04704674958014127,-0.11275399859063034,-0.7481524206729225,-0.05311416178051919,1.0199942455675242,0.6461138115711869,0.6006972072641975,0.498206657698465,-0.09120342320619172,0.2993846764433949,0.41962076629757716,-0.2882881806447723,0.2392856890744554,0.05324492090726648,0.11488322584260646,-0.40703866928099974,0.06445883640873218,-0.06674993869640913,0.3551107612231882,0.21998351018378956,-0.004841305215630022,0.2876782050747154,-0.21793948110961409,0.01893416650110498,0.07009856585223044
0.387224537220685,1.9483793113334469,-0.17474424816248896,-1.3380891422632815,-0.2262077228052998,0.45972530839811393,1.1488606356514721,0.7054205542230949,-1.0958215216832106,0.02694938688247496,0.2639673598171796,0.0698571883376693,-0.41683308495481375,0.3093085171231899,-0.05305059209656333,-0.5271561107992585,0.47571544220285794,0.23756961255997402,0.4009347967479993,1.1143944052247428,-0.24926215268260826,0.07063979669594836,0.32772863599955376,0.38643116999711796,0.010275146395263522,0.22603194922814085,-0.29725201153846376,0.40798605339690724,-0.44401006477792065,-0.40515071032034866,-0.26872145234339234,-0.1540030064235709,0.17471445567155766,-0.018241228102925073,-0.2951331237923656,-0.3606006516871785,0.27504191482239265,-0.012410610820822343
0.388651758449078,2.1489162409852924,-0.4136810463847571,-1.1178138902816892,-0.10924800455317109,-0.3500875228452397,0.8022706038277916,1.182047065893594,-1.174235957362756,-0.22761756160130256,0.16373077473070458,0.382679302999785,-0.7485233110470315,0.7446281962341628,0.04896402275406949,-0.13938437634178275,0.6823852300490463,-0.471035422794726,0.35189655650377916,1.0716136125952,-0.3033443307599536,0.22613266215937802,-0.0877862327086662,0.06424804958455105,0.20401658164308875,0.21765413197319797,-0.16979848084467383,0.2617669273744539,0.06975309546718446,-0.38977175186268753,0.044551500971363296,-0.21128357170925982,0.09726494789222923,-0.07677545768906101,-0.3278862155255771,0.2934801781763813,0.5130391602223638,0.043276638173813706
0.420748324349751,2.5478437540877463,-0.2717859266507553,-0.08130145994580404,-0.11421713032510829,-1.072888496225878,0.2632426674136878,0.7460239252524695,-0.8277843290789538,0.28538970906808697,-0.05928264953925307,0.6169978110457125,-0.6860305102008917,0.7334911077214257,0.12820572200902783,0.5506134673381656,0.668206167846619,-0.6696653902243784,0.31517024763440143,0.47734079311439737,0.01818911417227972,0.06190879500091961,-0.5229300986418894,-0.21265331474698276,-0.047788206207325386,0.3362500570738862,0.4170379446075776,0.003150541716345748,0.34548840150765414,0.08567954606174935,0.4748768219025217,0.03534669513121776,0.12055866642054829,0.10105217018320095,0.14662316354636995,0.6206790094148977,0.20528165098626425,0.07404840310883574
0.437709928746239,2.153772368194443,-0.23113693745962732,0.6446835850997776,0.21828212720301826,-1.5201337579677956,0.1580364044258047,0.4527953288765064,-0.3406649656577448,0.6790120467813274,-0.0749398521312172,0.40194632470605607,-0.5956068893369342,0.4821706372489588,0.1323406032627254,0.6256006212469567,0.3525475269608015,-0.8928459384518117,0.54826334652779,0.13419949589221136,0.67047922821614,-0.2092778889307961,-0.8167567116142362,0.12003391987042755,-0.023761414734564106,0.1414548105773998,0.44395205949200534,-0.39726039631483456,0.13306185027107453,0.14751318313780293,0.248019860391049,-0.06359609823521242,0.10760374836728388,0.06189320958108441,0.162214022015329,0.22191162649009766,-0.47007963985542317,0.032725467277945654
0.440163796884805,2.2871231056107915,0.31549951919176866,0.8891815201002893,0.46818698712211765,-0.9065115707556715,-0.03862652507912845,0.47601255193362085,-0.26208752102253247,0.8033584420763533,0.10493387781959157,0.10399543478678344,-0.22661600558886508,-0.2768555338149665,0.04686258529555977,0.5832514983331083,-0.08980649716861995,-0.673630079658725,0.5133413560430339,-0.026678040964878795,0.5915366551040724,-0.5397106940771944,-0.6946200075910159,0.3566362517913085,-0.27454994891319745,-0.08142157946049561,0.26235724895315904,-0.2427935115236794,-0.20716424364440786,0.09735311283350177,-0.030401147337745446,-0.18474042825592146,-0.02666019076893419,0.04512164624703544,0.0016677374801609547,-0.34189469524675625,-0.5743387597603712,-0.1165345164328043
0.449688614212724,2.0555826383818663,0.5846001285010755,0.21365045859359014,0.5091303891442767,0.37754475770907525,-0.2981322944621139,0.8103572138650189,-0.08562769864397096,0.514550022077871,0.4606193531335267,0.13353881711617546,0.12905707855007345,-0.9189491734191941,-0.6460722892442387,0.31970764114221756,-0.43655044525589437,-0.7766364900971426,0.1457625342853874,-0.19144006245165082,0.4267135519250926,-0.9252064379462768,-0.3881977919859058,0.20643510348581723,-0.09549973955602499,-0.5304882880733961,0.04546703018763826,-0.15763913735947352,-0.6072782496391377,-0.1570388774993504,-0.2484592678282066,-0.17313107154055077,0.11153471210268599,0.048320252438399304,-0.06992382780401346,-0.555588626127087,-0.1400643689816784,-0.25582073530149346
0.450025487950132,2.6654739230706763,0.45495569109286266,0.13823987812197636,0.4822609782659099,0.8182259984129854,-0.4541185877107128,0.8206077329000117,-0.11656506474019683,0.2809881236240611,0.47218990618841816,0.2006285462679694,0.14535194292163106,-0.806232144738813,-1.260320979942175,0.17603799543669307,-0.35199256825638403,-0.6234012404347684,-0.22707603538039328,-0.16799983701102894,0.06490339501097728,-0.730678413473062,0.04945341583499257,-0.1333269819102989,-0.10314794755361216,-0.3596785925104295,0.03917967346289368,0.09316681798873584,-0.5743406738706579,-0.1770887652476511,-0.3345410362584663,0.02921287127323705,0.10278359597301276,0.011364005664847906,0.025704690815812548,-0.10514966414241307,0.3102067482031308,-0.2611655255660258
0.451402088647877,2.7097099910420224,0.2776581583013573,-0.31701955676004184,0.19999862857216613,1.0343784304698813,-0.6931429398560617,0.1377272209189855,-0.0322579135508775,-0.11472795553107609,0.2719311668908776,0.10653201323792892,-0.013059517237194875,-0.6280246655011584,-1.8444362919068322,0.4921120960191743,0.027004014954932144,-0.2494987698831536,-0.4877192232563946,-0.1631424156104797,-0.28274320640430184,-0.256489925667482,0.5986755138415778,-0.48886158779842137,0.14814326372534686,0.1445069305996281,0.1764695690952659,0.12724538370287508,-0.2944191087035829,-0.1104630791758163,-0.12604005461348064,0.005791086165638449,-0.006834239917043736,0.09814564544823913,0.1055408890450874,0.446868449020925,0.39906619237573365,0.17299641190721915
0.452679007574816,2.613442045252229,0.5978926114825571,-0.16553783324547414,0.11438907130366321,0.5583992764649439,-0.6263115139186094,-0.44125398644416886,0.22500454096540623,-0.11699027084407525,0.2367928158127689,-0.14928525736111217,-0.20212232183818526,-0.1919727675424562,-1.5558718057411338,0.7708752891248318,0.26003264530198256,-0.17427236795974732,-0.21606640594817816,0.03450993112291863,-0.02306077301625631,0.3191214568243297,0.6512118142787099,-0.3576435457219848,0.33976131543970456,0.6671987501535034,-0.00371599126301226,0.1763124762547106,0.029497885477940505,0.12888925141115554,0.04244237657269555,0.09924481151092712,-0.2371287615519881,0.11855088687593046,0.1435234811262693,0.41162813070356885,-0.0157614785178392,0.22111925150550035
0.453375419463321,2.3882290071317596,0.7432296095124531,-0.022362377374394067,0.08318963474721489,0.00606211767007249,-0.4252021602063229,-1.1510677594115728,0.48867164294224313,-0.37552722727115717,0.43551857244967856,-0.1862319829817899,-0.3928810986031826,0.06255502055068078,-0.6927824014069197,1.2533693309025509,0.2389395677631863,0.08318017220004947,-0.04373185494902341,0.29591781402909273,0.2213163745146331,0.6473495389288267,0.42567729216501043,0.04089921928067139,0.21680980448698617,0.8146958345500523,-0.1933879414237,0.18448676354362467,0.2929202114839852,0.3455051793602761,0.08001240232994705,0.04376905031266848,-0.4143257805917887,0.16297975048242253,-0.03899824620699933,-0.10756870111385174,-0.3093618196767127,0.003231125122848677
0.45608622308921,2.242185587767819,0.8521549923299252,-0.01908743383271636,0.18511363894868382,-0.19855367440498053,-0.022606089153097513,-1.1512744215571478,0.5951416028494425,-0.3583139832816618,0.6766191552748271,-0.28775799834247756,-0.16993568871456452,0.04430767691873804,0.19829796316855888,1.3170738204126835,-0.03100226830179241,0.3160121438976851,-0.010606841525157038,0.48038488397302126,0.1389665053803358,0.3480591094713467,0.10672609344134565,0.4757449569676118,0.022065569289506714,0.29113835118156706,-0.19068022713087227,0.2662690233239947,0.22386792915761047,0.33711039611079957,0.019629787651306217,-0.17349418129596264,-0.1127409842962961,0.20197612325756695,-0.278925068132022,-0.6696633961006302,-0.07774896652199079,-0.39536641997034006
0.462730269483455,2.6107290572105897,1.0091154303617944,0.047367188546858535,0.25339200385309824,-0.20819683665884992,0.4215211724212848,-0.6742057421302777,0.7661161174575498,-0.5811152791053436,0.5671778780359551,-0.3794092821027558,0.13739089114651248,-0.21187797136655373,0.9117041894423091,1.1677421051195633,-0.13428092406985498,0.47843722632531405,-0.09769939715141952,0.5448781376606227,-0.1277857525739383,-0.10212907975933236,-0.06876767136232009,0.652666032655292,-0.1865815540333915,-0.32001803238848725,-0.016514798372246207,0.2105188782200246,0.17659016972326827,0.20075120033483276,-0.035593987282099754,-0.4787595674628093,0.19409540922896526,0.11595808137884957,-0.12793308903760903,-0.27859464075078477,0.40345702052220694,-0.22039541423914444
0.470708590529088,2.398524811154424,0.9101716916213803,0.16796725032647775,0.23775416107151276,-0.001075850208242634,0.8436712807085686,-0.3995155088961962,0.6760345724494327,-0.6034373986057834,0.2412995777484763,-0.1868148207840459,0.4427071123724106,-0.20718417832426386,1.1392736603606122,0.5996931594631029,-0.4816536068272523,-0.0651901935316643,-0.06303883209661118,0.5331459302058983,-0.13560078027211145,-0.24010185505086817,-0.08862218628148567,0.09600647861025224,0.10688955167712898,-0.43502591029573473,-0.010087671082910676,0.14069503344791473,0.16609492600887413,0.29482614789677464,-0.44799860579377404,-0.2299756692850193,0.22026609733559113,-0.0941720517108565,0.4227601794725349,0.27336484228364466,0.44486214852063477,0.09139632800316343
0.47167714332029,2.3307482096969845,1.1090536267438056,-0.008854082662450845,-0.04248270222133688,0.12531807897016473,0.9973957625218611,-0.0481439120192418,0.7721287236275298,-0.7302418874792703,-0.13091645576139693,0.06804390611912775,0.5020316289111616,-0.4586929144934841,0.9151665293481445,-0.0952363870739579,-0.5726662465581769,-0.36956403042219427,-0.06010830346637969,0.6142375590354057,-0.14562205987248136,-0.3601870626124759,0.05612422654975989,-0.49549488504409356,0.05449841446197974,-0.24108587022229766,0.223756560563343,-0.07569567464903992,0.20462968035708912,0.4135906169366713,-0.5103825910657451,0.040328281874157795,0.261272326272372,-0.06277263684110922,0.3887214205785074,0.44702555164230234,0.028323171672674556,0.3633143293117479
0.527471619719246,2.300479802363094,0.5814348689629539,-0.0499965681921463,-0.20261563645789565,-0.1375442026477277,0.9980947485642293,0.0028844583397897882,0.14492106108778394,-0.9501664404402763,-0.32653302102072973,0.04318178022839745,0.12522447257092487,-0.49503192625971565,0.5583213555256338,-0.8252442433920025,-0.5604613353629202,-0.66236058454449,-0.33919625502204903,0.6125295947997126,-0.5209697207054935,-0.27639645578539135,0.2781389480106969,-0.9212268743647395,-0.049158004444189794,0.23462056233028994,0.3135338496803309,-0.27556109157918557,-0.050375127643901826,0.41959954868016425,-0.4353398994296591,0.19270448759238393,0.004587141278628255,-0.06729275741416792,-0.23605126064688017,0.054711554333293486,-0.4584955441484253,0.02728413425524518
0.536512957449926,2.586541743505338,0.5855792163370561,-0.043625990890570794,-0.1402417051056561,0.18248964300035808,0.7593324820707302,0.027424837863362982,0.3309365689729052,-0.23208944373100912,-0.22666362139440302,0.15336626495715056,-0.03075311534359514,-0.08279155928478105,0.2269245165708295,-0.9923655414728287,-0.6019713801302693,-0.24358226423141102,-0.47624087229762546,0.26838871434876455,-0.534710323143998,-0.2563509838776475,0.035753492376435665,-0.7459265829356515,-0.11060614083125564,0.4425168095260035,0.5503328519028021,-0.013540732895854387,0.10474324890917994,0.32463731881820757,0.37001288763714085,0.2407319506866546,-0.1915463170984935,0.3340732669766525,-0.4765561357649577,-0.2031813063515331,-0.30477665722585406,-0.34500947943118193
0.540999949491896,1.8967647766500124,0.42621718074438975,-0.35773087973265766,-0.07865857297293376,0.05498201362044958,1.0288947736646052,0.024885625227291888,0.5231898700703963,0.377087688330802,0.11636066416506137,-0.07336953689036006,0.05147638119135579,0.7196680710648363,-0.3555663168162137,-1.1012272634566909,-0.6387652568040902,-0.46113601048387826,-0.6015002456795239,-0.328480124318515,-0.16216754345945342,0.4363788337306619,-0.46970365536863035,-0.31148445358509813,0.2873418379281848,0.32711480518398356,-0.015212617916458187,0.011231493079896656,0.09417735564125707,0.19595158725784942,0.5325312340810654,0.061874978358683455,-0.28108908294787555,0.33927883738118075,-0.3909572260226901,-0.33007928612480353,0.10973506626858051,-0.2949355998438486
0.541269050941392,1.26058889986674,0.7463708154151275,-0.08819633805338574,0.04380046355382801,0.11836235960204075,1.0235470470853782,0.4162874967924174,0.6883819690417394,0.7245779488212285,0.2110783599644572,-0.17711667017156085,0.174820855886723,1.0658973853918448,-0.38417733868305554,-0.5215597462836155,-0.39876607672723635,0.03898837427646765,-0.866807334924148,-0.6150907118637432,0.2335574324773553,0.6488009689262572,-0.6819911635422838,-0.013710107068315444,0.12661495545625434,0.145919228931929,-0.17880416887969708,0.11216925575754612,0.02062916790690392,-0.015296207543275384,0.008595943073735414,-0.10487341014717914,-0.23018141156576624,0.2899544993437545,0.012090950443630356,-0.3202430563127977,0.2321670958808228,-0.052558689201286195
0.551418591570473,0.5990986044170108,1.047423465908902,0.39837693896982623,0.1224869692636271,-0.022241605172740903,1.086322237506229,1.2317564038314472,0.715616596162765,0.4919559111386159,0.08102948102576334,0.03649055645011362,0.41718687804478977,0.6865609871316897,-0.06628362829304103,0.13207150412796403,-0.06812535483694196,0.7120189949360805,-1.1180133806062853,-0.5939585808876545,0.22501857852281668,0.45421125468668166,-0.6348186550001494,0.05654855321885064,-0.45923122830251323,0.07522582634538717,-0.1198040060360344,0.0898100753943238,-0.3152185130763554,-0.11728616389912686,-0.09504549044148383,-0.23259357888710278,0.15263389100074815,0.15674895203636838,0.1418816929830017,0.046638585693285384,0.2239156032913205,0.2071733259120979
0.55346785118836,1.2062670954490782,1.2323758648520209,1.0077590585631702,0.08918030912648997,-0.03791230647224826,0.3310531602397537,1.2366438929140744,0.47081564622961597,0.13652145986391087,-0.0704266116164419,0.20395239649599334,0.4721725427031405,0.35910722889473284,0.2378695399324322,0.3645211901711222,0.17510656443030093,0.8600458931700502,-0.8422074263393076,-0.34052502622252345,0.04194151409048951,0.11706356225997999,-0.3213214133599157,0.08765551111268237,-0.5415022187075785,0.12734668311143882,-0.2637717973395664,0.3259011117728235,-0.38002499445893956,-0.2342758129120313,-0.23353714998699923,0.0394186582067175,0.0778497667957293,-0.21002968203985073,0.13450338113918703,0.2575220907201615,-0.14388575625232883,0.27229259075642365
0.55387852468264,2.338865411053984,1.4584091654572182,1.112581889233236,-0.08216392906939185,-0.01410712444468589,-0.33529796103691156,1.1414765729822673,0.3202289282234683,-0.16899184409560752,-0.131074218258174,0.2788838865150856,0.43864864609032034,0.0194981640755621,0.44208685163103045,0.2179300547343939,0.3896037349896591,0.6939225966874085,-0.3346278295575386,-0.25480749057551055,-0.06283906153163242,-0.2882669758001107,-0.12974241229462843,0.03512225930638885,-0.2643825517123274,0.24895468926455971,-0.49466690612120867,0.43267917407675477,-0.1579336083773689,-0.2474570986420142,0.007300455971400198,0.34039866990847434,-0.15652097767254017,-0.40681885479202406,-0.14785298533408922,0.3144691432545969,-0.4431179584848364,0.23438335901447727
0.555116611760192,2.9116123989116116,1.3542923311998125,0.7676423983531544,-0.0673544313252563,0.1640754725482176,-0.6883366664552012,0.6185035402382292,0.07710990982256774,-0.23105367186390174,-0.06879217831169014,0.45366709465079547,0.21864680471736028,-0.11433553042203146,0.5867949186122816,-0.03603381219915254,0.5000115415391091,0.4869991414328966,-0.08619439575356265,-0.2744989267528881,-0.06927283310039785,-0.6531584847549772,0.06436136472263058,0.15759050784126938,0.37340455944985773,0.22820037146033073,-0.6059692022512547,0.13636537489159467,0.3549414005740985,-0.20149409803394538,0.3591163014040436,0.44396346367126416,-0.4062596836356277,-0.5264714380922216,-0.21543012473652123,0.06662780311159165,-0.31339854417212315,0.033958962430796796
