,full_df_name,model,best_parameters,MSE,MAE,MAPE,RMSE,SMAPE
356,Full Overall_80:20_Log_ICA_95,Support Vector Regressor,"{'kernel': 'rbf', 'gamma': 0.0001, 'C': 1}",4.261487599228967,2.047045075680441,12.35185847137428,2.064337084690619,127.8668798533725
357,Full Overall_80:20_Log_ICA_90,Decision Tree Regressor,"{'splitter': 'best', 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 1.0, 'max_leaf_nodes': 50, 'max_features': 'auto', 'max_depth': 32, 'criterion': 'mae', 'ccp_alpha': 1.0}",4.331327269052083,2.064027133223846,12.43760174904283,2.081184102632942,128.2298487566516
358,Full Overall_80:20_Log_ICA_95,Decision Tree Regressor,"{'splitter': 'best', 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 1.0, 'max_leaf_nodes': 50, 'max_features': 'auto', 'max_depth': 32, 'criterion': 'mae', 'ccp_alpha': 1.0}",4.331327269052083,2.064027133223846,12.43760174904283,2.081184102632942,128.2298487566516
359,Full Overall_80:20_Log_ICA_90,K-Neighbors Regressor,"{'weights': 'uniform', 'n_neighbors': 9}",224.3918989175021,13.63771452683247,0.9173124167321905,14.97971624956568,172.1390581294123
360,Full Overall_80:20_Log_ICA_95,K-Neighbors Regressor,"{'weights': 'distance', 'n_neighbors': 2}",224.4315640391699,13.65219208606364,0.9410794914085779,14.98104015211126,179.2115365073402
361,Full Overall_80:20_Log_ICA_90,Stochastic Gradient Descent Regressor,"{'tol': 0.0001, 'power_t': 0.25, 'penalty': 'elasticnet', 'max_iter': 3000, 'loss': 'squared_loss', 'learning_rate': 'optimal', 'l1_ratio': 0, 'fit_intercept': True, 'eta0': 0.001, 'alpha': 1}",3.190737885038351,1.766293817906941,10.91790936029373,1.786263666158597,121.2859888913811
362,Full Overall_80:20_Log_ICA_95,Stochastic Gradient Descent Regressor,"{'tol': 0.0001, 'power_t': 0.25, 'penalty': 'elasticnet', 'max_iter': 3000, 'loss': 'squared_loss', 'learning_rate': 'optimal', 'l1_ratio': 0, 'fit_intercept': True, 'eta0': 0.001, 'alpha': 1}",3.192767648014649,1.76692615799021,10.90203666649664,1.786831734667439,121.3077557923683
363,Full Overall_80:20_Log_ICA_90,Voting Regressor,"{'rf__n_estimators': 50, 'gb__n_estimators': 10}",3.006374167254771,1.666758683279331,9.550856061498084,1.733889894789969,117.7770376894389
364,Full Overall_80:20_Log_ICA_95,Voting Regressor,"{'rf__n_estimators': 50, 'gb__n_estimators': 10}",2.796291824334879,1.585341251924076,6.398430974692332,1.672211656559922,115.4407604079942
365,Full Overall_80:20_Log_ICA_90,Stacking Regressor,{'final_estimator': LinearSVR(random_state=42)},4.183497915856635,2.026196836037608,12.04864189755772,2.045360094422651,127.4594334994367
366,Full Overall_80:20_Log_ICA_95,Stacking Regressor,{'final_estimator': LinearSVR(random_state=42)},4.310119711545306,2.05692774101267,12.60732179890561,2.076082780513654,127.9681352192522
367,Full Overall_80:20_Log_ICA_90,Gradient Boosting Regressor,"{'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 10, 'min_impurity_decrease': 2, 'max_leaf_nodes': 10, 'max_features': 'sqrt', 'max_depth': None, 'learning_rate': 0.05}",2.966052460661444,1.696471769097853,10.81092314095856,1.722223115819041,119.2159030284305
368,Full Overall_80:20_Log_ICA_95,Gradient Boosting Regressor,"{'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 10, 'min_impurity_decrease': 2, 'max_leaf_nodes': 10, 'max_features': 'sqrt', 'max_depth': None, 'learning_rate': 0.05}",3.074902755588359,1.730082427855766,10.84667099909014,1.753540063867478,120.1708864764476
369,Full Overall_80:20_Log_ICA_90,Random Forest Regressor,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 30}",2.307489109759856,1.457676773366411,9.52488133628478,1.519042168525896,114.1667177920746
370,Full Overall_80:20_Log_ICA_95,Random Forest Regressor,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 30}",2.122595754271073,1.367183007880727,8.741130340752042,1.45691309084347,106.9913169086051
371,Full Overall_80:20_Log_ICA_90,AdaBoostRegressor,"{'n_estimators': 400, 'loss': 'square', 'learning_rate': 1.0}",3.545053144480535,1.84097380606403,11.39760878293692,1.882831151346433,122.4490952374634
372,Full Overall_80:20_Log_ICA_95,AdaBoostRegressor,"{'n_estimators': 400, 'loss': 'square', 'learning_rate': 1.0}",3.015971528372929,1.672173629275893,11.1500418959196,1.736655270447457,116.6205707962373
373,Full Overall_80:20_Log_ICA_90,BaggingRegressor,"{'n_estimators': 150, 'max_samples': 0.1, 'max_features': 1.0}",226.2433721717997,13.70278969812251,0.9208650151841455,15.04138863841367,174.2132295112134
374,Full Overall_80:20_Log_ICA_95,BaggingRegressor,"{'n_estimators': 80, 'max_samples': 0.7000000000000001, 'max_features': 0.1}",225.2439247168541,13.66977092324697,0.9196920398752385,15.00812862141227,173.3126051624469
375,Full Overall_80:20_Log_ICA_90,ExtraTreesRegressor,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 30}",3.025933254365336,1.691113482608236,11.14665756103156,1.739520984169302,119.864788892322
376,Full Overall_80:20_Log_ICA_95,ExtraTreesRegressor,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 30}",2.721850045505228,1.589935115305362,7.594927266386066,1.649803032336051,117.2918479351686
377,Full Overall_80:20_Log_ICA_90,XGBoost Regressor,"{'subsample': 1.0, 'reg_lambda': 0, 'reg_alpha': 1.0, 'n_estimators': 700, 'min_child_weight': 1, 'max_depth': 9, 'learning_rate': 0.01, 'gamma': 0.3, 'colsample_bytree': 0.8}",2.525818280451609,1.492333527517094,10.11198060804187,1.589282316157708,112.1841748226181
378,Full Overall_80:20_Log_ICA_95,XGBoost Regressor,"{'subsample': 1.0, 'reg_lambda': 0, 'reg_alpha': 1.0, 'n_estimators': 700, 'min_child_weight': 1, 'max_depth': 9, 'learning_rate': 0.01, 'gamma': 0.3, 'colsample_bytree': 0.8}",2.397666701304014,1.437502146137971,7.659909128998854,1.548440086443132,107.5979106741356
379,Full Overall_80:20_Log_ICA_90,Multilayer Perceptron,"{'module__num_units': 20, 'module__activation_func': Tanh(), 'lr': 0.1}",0.10176155,0.24893142,2.5281146,0.3190008616151803,44.47985887527466
380,Full Overall_80:20_Log_ICA_95,Multilayer Perceptron,"{'module__num_units': 20, 'module__activation_func': Tanh(), 'lr': 0.1}",0.10384642,0.25156656,2.5525029,0.3222521114405968,44.62090134620667
381,Full Overall_80:20_Log_ICA_90,Long Short-Term Memory Network,"{'module__num_layers': 1, 'module__hidden_size': 75, 'max_epochs': 30, 'lr': 0.1, 'batch_size': 16}",0.08053824,0.22539887,0.8340228,0.2837926057094223,37.32383251190186
382,Full Overall_80:20_Log_ICA_95,Long Short-Term Memory Network,"{'module__num_layers': 1, 'module__hidden_size': 25, 'max_epochs': 20, 'lr': 0.1, 'batch_size': 16}",0.07873546,0.22331822,0.8206804,0.2805984022071561,37.09440231323242
383,Full Overall_80:20_Log_ICA_90,Convolutional neural network,{},0.08307426,0.2217202,2.2655356,0.2882260515251238,41.73153638839722
384,Full Overall_80:20_Log_ICA_95,Convolutional neural network,{},0.09020991,0.22722875,2.365196,0.3003496442205914,42.04829633235931
385,Full Overall_80:20_MinMax_KPCA_90,Linear Regressor,{},0.05253967776280825,0.1699220639573905,24051490087825.99,0.2292153523715378,36.07764476855518
386,Full Overall_80:20_MinMax_KPCA_95,Linear Regressor,{},0.0548553804278931,0.1748786460326634,23019230509547.93,0.2342122550762302,36.75540799449104
387,Full Overall_80:20_MinMax_KPCA_90,Support Vector Regressor,"{'kernel': 'rbf', 'gamma': 0.0001, 'C': 100}",0.06588760284681425,0.2036718796810998,22308494956307.67,0.2566858056979666,41.63703888019884
388,Full Overall_80:20_MinMax_KPCA_95,Support Vector Regressor,"{'kernel': 'rbf', 'gamma': 0.0001, 'C': 1}",0.05643121587813288,0.1673050332671004,23572003775217.44,0.2375525539288788,35.09650115132249
389,Full Overall_80:20_MinMax_KPCA_90,Decision Tree Regressor,"{'splitter': 'best', 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 1.0, 'max_leaf_nodes': 50, 'max_features': 'auto', 'max_depth': 32, 'criterion': 'mae', 'ccp_alpha': 1.0}",0.06941764983212015,0.2076496524564732,23265884979376.27,0.2634722942400589,41.69122791166897
390,Full Overall_80:20_MinMax_KPCA_95,Decision Tree Regressor,"{'splitter': 'best', 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 1.0, 'max_leaf_nodes': 50, 'max_features': 'auto', 'max_depth': 32, 'criterion': 'mae', 'ccp_alpha': 1.0}",0.06941764983212015,0.2076496524564732,23265884979376.27,0.2634722942400589,41.69122791166897
391,Full Overall_80:20_MinMax_KPCA_90,K-Neighbors Regressor,"{'weights': 'distance', 'n_neighbors': 7}",0.05094735283568413,0.165721024291073,25789556645734.67,0.2257152029343264,35.61459110981368
392,Full Overall_80:20_MinMax_KPCA_95,K-Neighbors Regressor,"{'weights': 'distance', 'n_neighbors': 8}",0.05304560143027154,0.168055052661964,25516569297431.65,0.2303163073476812,36.08161153028549
393,Full Overall_80:20_MinMax_KPCA_90,Stochastic Gradient Descent Regressor,"{'tol': 1e-05, 'power_t': 0.5, 'penalty': 'l2', 'max_iter': 3000, 'loss': 'squared_epsilon_insensitive', 'learning_rate': 'adaptive', 'l1_ratio': 1, 'fit_intercept': False, 'eta0': 0.1, 'alpha': 1}",0.4071685252083867,0.5977965455980159,2539126614438.93,0.6380975828260022,175.6993525143543
394,Full Overall_80:20_MinMax_KPCA_95,Stochastic Gradient Descent Regressor,"{'tol': 1e-05, 'power_t': 0.5, 'penalty': 'l2', 'max_iter': 3000, 'loss': 'squared_epsilon_insensitive', 'learning_rate': 'adaptive', 'l1_ratio': 1, 'fit_intercept': False, 'eta0': 0.1, 'alpha': 1}",0.4317270802952906,0.6155312466810084,305116696643.8648,0.6570594191511834,180.5237669354352
395,Full Overall_80:20_MinMax_KPCA_90,Voting Regressor,"{'rf__n_estimators': 10, 'gb__n_estimators': 10}",0.0549870842980941,0.1670005533702875,24430960220267.93,0.234493250005398,35.55248782425399
396,Full Overall_80:20_MinMax_KPCA_95,Voting Regressor,"{'rf__n_estimators': 10, 'gb__n_estimators': 100}",0.05449537718144689,0.1626326345631527,24623249046951.65,0.2334424493990904,35.01410814257676
397,Full Overall_80:20_MinMax_KPCA_90,Stacking Regressor,{'final_estimator': GradientBoostingRegressor(random_state=42)},0.0719856087690836,0.2098676069714729,19643473954661.26,0.2683013394843261,42.46657750109907
398,Full Overall_80:20_MinMax_KPCA_95,Stacking Regressor,{'final_estimator': LinearSVR(random_state=42)},0.06666238788706405,0.1853426304505489,25218221760220.82,0.2581906037931359,37.49862511485526
399,Full Overall_80:20_MinMax_KPCA_90,Gradient Boosting Regressor,"{'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 10, 'min_impurity_decrease': 2, 'max_leaf_nodes': 10, 'max_features': 'sqrt', 'max_depth': None, 'learning_rate': 0.05}",0.06877041895116603,0.2079724546318016,22741728982788.67,0.2622411465639327,41.92446627920992
400,Full Overall_80:20_MinMax_KPCA_95,Gradient Boosting Regressor,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 30, 'learning_rate': 0.5}",0.07331716143433538,0.1869855793101609,31890060239229.74,0.2707714191607662,43.16320252781824
401,Full Overall_80:20_MinMax_KPCA_90,Random Forest Regressor,"{'n_estimators': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 30}",0.0656044781082953,0.1861987785821253,22741746093678.11,0.2561337113858605,39.06825762582704
402,Full Overall_80:20_MinMax_KPCA_95,Random Forest Regressor,"{'n_estimators': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 30}",0.06445616494912365,0.1775876350613758,24365394159767.64,0.2538821871442021,37.3396871143453
403,Full Overall_80:20_MinMax_KPCA_90,AdaBoostRegressor,"{'n_estimators': 50, 'loss': 'exponential', 'learning_rate': 0.01}",0.0882000716870875,0.2159469879952583,22166018497822.48,0.2969849687898153,44.47934631436505
404,Full Overall_80:20_MinMax_KPCA_95,AdaBoostRegressor,"{'n_estimators': 50, 'loss': 'exponential', 'learning_rate': 0.01}",0.0882000716870875,0.2159469879952583,22166018497822.48,0.2969849687898153,44.47934631436505
405,Full Overall_80:20_MinMax_KPCA_90,BaggingRegressor,"{'n_estimators': 150, 'max_samples': 0.1, 'max_features': 1.0}",0.0626827838182481,0.1909757640009747,24468852857692.6,0.2503653007472244,39.09707087277256
406,Full Overall_80:20_MinMax_KPCA_95,BaggingRegressor,"{'n_estimators': 150, 'max_samples': 0.1, 'max_features': 1.0}",0.06353237494212084,0.1924126671246724,25200935097033.93,0.2520562932007865,39.2920128251878
407,Full Overall_80:20_MinMax_KPCA_90,ExtraTreesRegressor,"{'n_estimators': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 30}",0.05693477310678818,0.1736884309603478,23701165638493.09,0.2386100859284623,36.9172240926133
408,Full Overall_80:20_MinMax_KPCA_95,ExtraTreesRegressor,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 20}",0.0551270389387325,0.1740449039198513,24134269318240.45,0.2347914796979066,37.13818717184359
409,Full Overall_80:20_MinMax_KPCA_90,XGBoost Regressor,"{'subsample': 0.9, 'reg_lambda': 1.0, 'reg_alpha': 0, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.2, 'colsample_bytree': 1.0}",0.06430551672038304,0.1863814011900243,24353816854050.33,0.2535853243395269,39.31364039297026
410,Full Overall_80:20_MinMax_KPCA_95,XGBoost Regressor,"{'subsample': 0.7, 'reg_lambda': 1.0, 'reg_alpha': 0.1, 'n_estimators': 200, 'min_child_weight': 5, 'max_depth': 6, 'learning_rate': 0.2, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.05243185160563125,0.1667884294028937,29970865835159.99,0.2289800244685795,36.23183920292782
411,Full Overall_80:20_MinMax_KPCA_90,Multilayer Perceptron,"{'module__num_units': 20, 'module__activation_func': Tanh(), 'lr': 0.1}",0.09018891304731369,0.2348652929067612,24012996476928.0,0.3003146900291654,43.71979534626007
412,Full Overall_80:20_MinMax_KPCA_95,Multilayer Perceptron,"{'module__num_units': 10, 'module__activation_func': ReLU(), 'lr': 0.1}",0.08012377470731735,0.2221615463495255,28620254871552.0,0.2830614327444086,42.7346795797348
413,Full Overall_80:20_MinMax_KPCA_90,Long Short-Term Memory Network,"{'module__num_layers': 1, 'module__hidden_size': 75, 'max_epochs': 30, 'lr': 0.1, 'batch_size': 16}",0.08270551264286041,0.2333091497421265,14124090130432.0,0.2875856613999739,56.91015124320984
414,Full Overall_80:20_MinMax_KPCA_95,Long Short-Term Memory Network,"{'module__num_layers': 1, 'module__hidden_size': 75, 'max_epochs': 30, 'lr': 0.1, 'batch_size': 16}",0.04509448260068893,0.1606129258871078,25560468160512.0,0.2123546152092978,46.16995751857758
415,Full Overall_80:20_MinMax_KPCA_90,Convolutional neural network,{},8.987408638000488,2.218357086181641,65250258845696.0,2.997900705160277,144.3406820297241
416,Full Overall_80:20_MinMax_KPCA_95,Convolutional neural network,{},0.118128277361393,0.2831460535526276,15399434321920.0,0.3436979449478756,61.36322617530823
417,Full Overall_70:30_MinMax_KPCA_90,Linear Regressor,{},0.05443918733772966,0.1751891967885389,14202488282397.36,0.2333220678327056,36.9312452091748
418,Full Overall_70:30_MinMax_KPCA_95,Linear Regressor,{},0.05265624867925615,0.1730078906911544,13708855453089.93,0.2294694940057526,36.46365337007336
419,Full Overall_70:30_MinMax_KPCA_90,Support Vector Regressor,"{'kernel': 'rbf', 'gamma': 0.0001, 'C': 1}",0.05280819208792005,0.1558867725270163,14425843525271.91,0.2298003309134259,33.16556655853873
420,Full Overall_70:30_MinMax_KPCA_95,Support Vector Regressor,"{'kernel': 'rbf', 'gamma': 0.0001, 'C': 1}",0.0527230752140582,0.1569086436890882,14288158622321.66,0.2296150587702344,33.35219881522092
421,Full Overall_70:30_MinMax_KPCA_90,Decision Tree Regressor,"{'splitter': 'best', 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 90, 'max_features': None, 'max_depth': 26, 'criterion': 'mae', 'ccp_alpha': 0.0}",0.06978205587224372,0.2086064782488956,13365456484201.6,0.2641629343269864,41.7905138828171
422,Full Overall_70:30_MinMax_KPCA_95,Decision Tree Regressor,"{'splitter': 'best', 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 90, 'max_features': None, 'max_depth': 26, 'criterion': 'mae', 'ccp_alpha': 0.0}",0.06978205587224372,0.2086064782488956,13365456484201.6,0.2641629343269864,41.7905138828171
423,Full Overall_70:30_MinMax_KPCA_90,K-Neighbors Regressor,"{'weights': 'uniform', 'n_neighbors': 9}",0.05523683206232659,0.1742563751050502,12368500992738.4,0.2350251732524127,36.85344580200847
424,Full Overall_70:30_MinMax_KPCA_95,K-Neighbors Regressor,"{'weights': 'uniform', 'n_neighbors': 5}",0.05251456904841247,0.1664231961000436,10527129858450.39,0.2291605748125372,35.91610978601727
425,Full Overall_70:30_MinMax_KPCA_90,Stochastic Gradient Descent Regressor,"{'tol': 0.0001, 'power_t': 0.5, 'penalty': 'l1', 'max_iter': 1000, 'loss': 'squared_loss', 'learning_rate': 'adaptive', 'l1_ratio': 0.15, 'fit_intercept': True, 'eta0': 0.001, 'alpha': 0.001}",0.06054999521891014,0.1923453789798529,12723335114857.87,0.2460690862723519,41.44639080240289
426,Full Overall_70:30_MinMax_KPCA_95,Stochastic Gradient Descent Regressor,"{'tol': 0.0001, 'power_t': 0.5, 'penalty': 'l1', 'max_iter': 1000, 'loss': 'squared_loss', 'learning_rate': 'adaptive', 'l1_ratio': 0.15, 'fit_intercept': True, 'eta0': 0.001, 'alpha': 0.001}",0.05891154264569035,0.1913226711311966,12203275820952.18,0.242717001146789,41.29030756144646
427,Full Overall_70:30_MinMax_KPCA_90,Voting Regressor,"{'rf__n_estimators': 200, 'gb__n_estimators': 200}",0.05210595928908156,0.1645517016631779,13222991763598.73,0.2282672978967455,35.18905018883268
428,Full Overall_70:30_MinMax_KPCA_95,Voting Regressor,"{'rf__n_estimators': 50, 'gb__n_estimators': 200}",0.05137658338919855,0.1634323796562357,12677193943371.94,0.2266640319706648,34.98461742836965
429,Full Overall_70:30_MinMax_KPCA_90,Stacking Regressor,{'final_estimator': RandomForestRegressor(random_state=42)},0.07282082177511878,0.2018864355631759,13596413590103.04,0.2698533338225022,41.65347074048167
430,Full Overall_70:30_MinMax_KPCA_95,Stacking Regressor,{'final_estimator': LinearSVR(random_state=42)},0.06154785999748098,0.1771408501036135,14506233491107.32,0.2480884116549602,36.3807546758239
431,Full Overall_70:30_MinMax_KPCA_90,Gradient Boosting Regressor,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'max_leaf_nodes': 15, 'max_features': 'log2', 'max_depth': 20, 'learning_rate': 0.05}",0.05402170852783912,0.1696005565132164,12541648486214.27,0.2324257053938723,36.49208629997641
432,Full Overall_70:30_MinMax_KPCA_95,Gradient Boosting Regressor,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'max_leaf_nodes': 15, 'max_features': 'log2', 'max_depth': 20, 'learning_rate': 0.05}",0.05392483579068001,0.1644905739064693,13717903212900.3,0.2322172168265738,35.61226744845732
433,Full Overall_70:30_MinMax_KPCA_90,Random Forest Regressor,"{'n_estimators': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 30}",0.06239447283710839,0.1802008609410759,14132464283092.76,0.2497888565110709,37.93702373911515
434,Full Overall_70:30_MinMax_KPCA_95,Random Forest Regressor,"{'n_estimators': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 30}",0.06200776750952683,0.1803737076767393,14132464283092.76,0.2490135890057545,37.96396195760606
435,Full Overall_70:30_MinMax_KPCA_90,AdaBoostRegressor,"{'n_estimators': 400, 'loss': 'linear', 'learning_rate': 1.0}",0.0613570470870306,0.1764948092588685,24957820681211.85,0.2477035467792712,37.32149410301708
436,Full Overall_70:30_MinMax_KPCA_95,AdaBoostRegressor,"{'n_estimators': 400, 'loss': 'linear', 'learning_rate': 1.0}",0.0613570470870306,0.1764948092588685,24957820681211.85,0.2477035467792712,37.32149410301708
437,Full Overall_70:30_MinMax_KPCA_90,BaggingRegressor,"{'n_estimators': 30, 'max_samples': 0.9, 'max_features': 0.7000000000000001}",0.05904332740584625,0.1792647649604842,12504514537551.0,0.2429883277152346,37.80383312514954
438,Full Overall_70:30_MinMax_KPCA_95,BaggingRegressor,"{'n_estimators': 30, 'max_samples': 0.9, 'max_features': 0.7000000000000001}",0.05882209355200674,0.1782284947872332,12231609061603.71,0.2425326649175462,37.50908976812512
439,Full Overall_70:30_MinMax_KPCA_90,ExtraTreesRegressor,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_depth': 30}",0.05300325575432811,0.1689724614618462,12207029487493.38,0.2302243596023846,35.95661230910368
440,Full Overall_70:30_MinMax_KPCA_95,ExtraTreesRegressor,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_depth': None}",0.05368393818451605,0.1653500145266465,12241993869896.44,0.23169794600841,35.33323757350401
441,Full Overall_70:30_MinMax_KPCA_90,XGBoost Regressor,"{'subsample': 0.9, 'reg_lambda': 1.0, 'reg_alpha': 0, 'n_estimators': 100, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.1, 'gamma': 0.2, 'colsample_bytree': 1.0}",0.05908531620144157,0.1795249098829797,12498336763591.29,0.2430747132085968,37.51034205668206
442,Full Overall_70:30_MinMax_KPCA_95,XGBoost Regressor,"{'subsample': 0.9, 'reg_lambda': 0.1, 'reg_alpha': 0.5, 'n_estimators': 600, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.05949439586097059,0.1817989215446924,13242083654422.06,0.2439147307174591,37.9466085371561
443,Full Overall_70:30_MinMax_KPCA_90,Multilayer Perceptron,"{'module__num_units': 10, 'module__activation_func': ReLU(), 'lr': 0.1}",0.0996219739317894,0.2400808036327362,12124043608064.0,0.3156294883748814,45.71013450622559
444,Full Overall_70:30_MinMax_KPCA_95,Multilayer Perceptron,"{'module__num_units': 10, 'module__activation_func': ReLU(), 'lr': 0.1}",0.07513701170682907,0.220344603061676,15935236734976.0,0.2741113126210392,43.14911067485809
445,Full Overall_70:30_MinMax_KPCA_90,Long Short-Term Memory Network,"{'module__num_layers': 1, 'module__hidden_size': 75, 'max_epochs': 30, 'lr': 0.1, 'batch_size': 16}",0.05047447979450226,0.1669769883155823,14142641537024.0,0.2246652616549836,50.45967102050781
446,Full Overall_70:30_MinMax_KPCA_95,Long Short-Term Memory Network,"{'module__num_layers': 1, 'module__hidden_size': 75, 'max_epochs': 10, 'lr': 0.1, 'batch_size': 32}",0.05187646672129631,0.1606882810592651,14563838787584.0,0.227764059327402,44.58121061325073
447,Full Overall_70:30_MinMax_KPCA_90,Convolutional neural network,{},0.1268691569566727,0.2969693839550018,9573719080960.0,0.3561869691000397,62.7015233039856
448,Full Overall_70:30_MinMax_KPCA_95,Convolutional neural network,{},0.09358349442481995,0.2371340543031693,11645530144768.0,0.3059141945461504,48.9871084690094
449,Full Overall_60:40_MinMax_KPCA_90,Linear Regressor,{},0.04848258853026455,0.1637905755457839,15197250218988.86,0.2201876212012486,35.31630090095693
450,Full Overall_60:40_MinMax_KPCA_95,Linear Regressor,{},0.04769515659999918,0.1616997828133915,15182197709246.94,0.2183922081943382,34.93359880452692
451,Full Overall_60:40_MinMax_KPCA_90,Support Vector Regressor,"{'kernel': 'rbf', 'gamma': 0.0001, 'C': 1}",0.04680531708616901,0.1470763396314098,16001620084872.05,0.2163453652985638,32.23654891282667
452,Full Overall_60:40_MinMax_KPCA_95,Support Vector Regressor,"{'kernel': 'rbf', 'gamma': 0.0001, 'C': 1}",0.04686146407698567,0.1467967032855518,16096090031997.55,0.2164750888138995,32.16987442280362
453,Full Overall_60:40_MinMax_KPCA_90,Decision Tree Regressor,"{'splitter': 'best', 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 90, 'max_features': None, 'max_depth': 26, 'criterion': 'mae', 'ccp_alpha': 0.0}",0.06995819863572622,0.208772364909574,15444527492855.01,0.2644961221563111,41.91056763006082
454,Full Overall_60:40_MinMax_KPCA_95,Decision Tree Regressor,"{'splitter': 'best', 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 90, 'max_features': None, 'max_depth': 26, 'criterion': 'mae', 'ccp_alpha': 0.0}",0.06995819863572622,0.208772364909574,15444527492855.01,0.2644961221563111,41.91056763006082
455,Full Overall_60:40_MinMax_KPCA_90,K-Neighbors Regressor,"{'weights': 'uniform', 'n_neighbors': 9}",0.05063944356701846,0.1630454605997279,14661891925017.9,0.2250320945265774,35.1691567626481
456,Full Overall_60:40_MinMax_KPCA_95,K-Neighbors Regressor,"{'weights': 'distance', 'n_neighbors': 8}",0.04772898419894043,0.1585049728592253,13100060729109.76,0.2184696413668051,34.63530106847083
457,Full Overall_60:40_MinMax_KPCA_90,Stochastic Gradient Descent Regressor,"{'tol': 0.0001, 'power_t': 0.5, 'penalty': 'l1', 'max_iter': 1000, 'loss': 'squared_loss', 'learning_rate': 'adaptive', 'l1_ratio': 0.15, 'fit_intercept': True, 'eta0': 0.001, 'alpha': 0.001}",0.04927847158618509,0.1684867861204069,14607153802956.96,0.2219875482683321,36.29601411589745
458,Full Overall_60:40_MinMax_KPCA_95,Stochastic Gradient Descent Regressor,"{'tol': 0.0001, 'power_t': 0.5, 'penalty': 'l1', 'max_iter': 1000, 'loss': 'squared_loss', 'learning_rate': 'adaptive', 'l1_ratio': 0.15, 'fit_intercept': True, 'eta0': 0.001, 'alpha': 0.001}",0.0480318392838044,0.1633683008899421,15024147930766.91,0.2191616738478797,35.27130279791442
459,Full Overall_60:40_MinMax_KPCA_90,Voting Regressor,"{'rf__n_estimators': 50, 'gb__n_estimators': 50}",0.04614386280500057,0.1566392635969401,12785422275569.71,0.2148112259752748,34.34640105404149
460,Full Overall_60:40_MinMax_KPCA_95,Voting Regressor,"{'rf__n_estimators': 50, 'gb__n_estimators': 100}",0.04448099455231933,0.1538487875984645,12764467838616.62,0.2109051790552317,33.97765180193693
461,Full Overall_60:40_MinMax_KPCA_90,Stacking Regressor,{'final_estimator': LinearSVR(random_state=42)},0.06942252016095599,0.2024255031351412,18515781361168.84,0.2634815366604575,40.61269944376638
462,Full Overall_60:40_MinMax_KPCA_95,Stacking Regressor,{'final_estimator': LinearSVR(random_state=42)},0.07876367108165569,0.2071388029417738,21094243296090.41,0.2806486612860565,40.51310080726503
