TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
0.735114955850561,0.20476338121782264,-0.02830698641906692,0.2306396911414152,-0.0307647278073443,-0.07938593473810202,0.1517325577877091,-0.09314934490489125,-0.025378775833608664,0.048106877841349156,-0.05044063202775835
0.754032752756077,0.21335289829368517,-0.14976011602670591,-0.047760105052711554,-0.15533218833095894,-0.037387629389006555,0.14711904157322309,-0.06510474224621654,-0.03613802319131976,0.09615297963045195,-0.04114146333189956
0.758436057398301,0.1994856008514543,-0.11374342042377035,0.19587777236665646,-0.06483737350601408,0.016593217644638156,0.19292946234585273,-0.04041134913681225,0.0015686373146949083,0.10578513545711216,-0.011678922159947437
0.788774447231456,0.21886195142451995,-0.18571347604533997,-0.17939824149697622,-0.21088851520290847,0.06351668355340585,0.13656545313279436,-0.02682585699372891,0.0016823215653444194,0.11931669522730476,-0.0058757497210007
0.805917490799167,0.18917853789130015,-0.20490375776051048,0.17901898918666306,-0.08116307667230681,0.12228652991928726,0.1710133289166848,0.049471381411637635,-0.004341067878944593,0.06877389671910285,0.022670871754505526
0.809624526166911,-0.8051140171553418,-0.1614685699226822,0.0766767919801843,-0.17636781057632261,0.1432059621647938,0.1652851006645878,0.1045943337840696,-0.00439741211675968,0.09355700202965037,0.03498704982830019
0.811564342861653,0.17352396199093378,-0.3129672490370683,0.18616691031773092,-0.0824663713943605,0.17390519049911204,0.1389272283346161,0.1346952438537403,-0.000264346012600723,0.024564651604975948,0.021527387175250202
0.813164197951503,0.16732062150009339,-0.3286283416649751,0.20858669514143946,-0.053413706849666086,0.1897876212556228,0.11720817208247343,0.14805249973870077,-0.019853660397042998,0.033529592189074794,0.005976022529046721
0.81449711200813,0.18469767028807316,-0.40466548522197227,-0.14221768323155068,-0.20953770732362356,0.2879504313812007,0.03618449910648119,0.08473234061650159,-0.04177538524035627,0.03036351540777993,0.022065799435686408
0.835650220116364,0.16392883646635828,-0.3571748188877391,0.14788383970860458,-0.05488368422491171,0.1754181831944809,0.03446902115458434,0.07945945687948508,-0.04158883757645264,-0.04904693186674637,0.002693773397800445
0.838925124910112,0.15708781148719977,-0.3753770912606982,0.14543204301238966,0.0013077443079748676,0.16314140949666298,0.02506169491538172,0.03991801221832139,-0.06822376237775486,-0.04483251304983292,0.0027578750688325958
0.840674674778811,-0.8322631423566625,-0.25108584007493057,0.11147970292012799,-0.07053146931463937,0.08793613912051006,0.0017633423118998046,-0.043472969009660294,-0.06531288773067444,-0.05722695017693901,0.04690340840906699
0.879670348468173,-0.823837051751093,-0.2289897683044307,-0.017542222743163815,-0.08002179192653297,0.09259876947364615,-0.05788539919574316,-0.07970856626921172,-0.03882871729832686,-0.013686544219316895,0.046275556994127366
0.885572030982391,0.16835176323889436,-0.3435029373600013,-0.058044261781465115,-0.02235181991055739,0.09820244319664462,-0.12709508187704388,-0.09425757969482622,-0.03753563177310395,0.002667333938127682,0.0797235938398189
0.90201319184738,-0.8442494946110898,-0.356734150046397,-0.02242561100357085,-0.058762128960302806,0.1195567144804123,-0.21384254955966472,-0.21988546358219033,-0.07914322791429199,-0.05980971142945472,0.16901344282253472
0.902845014986215,0.14760865478167792,-0.3494697438200575,0.10979915066733548,0.16429136483807483,0.08577539206595544,-0.15097615714255694,-0.10501795410944903,0.01589159128458455,-0.041631149876160484,0.07448312744400912
0.90842340486818,0.1479930880043869,-0.34806712479715574,0.10312265355784545,0.18378742638729642,0.05675106381908567,-0.1413748354690693,-0.10544210493426756,0.015389839653978615,-0.029176307412919582,0.054563657351586116
0.914361051966949,0.14742404907389528,-0.306747155541651,0.2116424571559658,0.19878047206970154,0.07364576181334545,-0.13048392158072913,-0.09452288649234268,0.02786623657021378,-0.03978681849354239,0.05379221840149868
0.924196182648771,0.14358296621379313,-0.32428459457198816,0.22943342458144453,0.23037405417633036,0.004673203733586406,-0.06879193008080288,-0.014442855007611582,0.05696218764155282,-0.0502544074199288,0.0017800152440679278
0.924918755995835,0.16296108549818425,-0.40554485500896365,-0.030565669040443333,0.06741379140568336,-0.0016703124289452055,-0.07095536368440604,-0.011679660663396289,0.03132368205021216,-0.059915060762672716,-0.027616549833134676
0.92917625126989,0.14852087514428458,-0.35075099152035283,0.21804843349117886,0.19732350953255928,-0.03227733511117635,-0.021827800904369626,-0.031133529956484603,0.10702919361606648,-0.060770474497549354,-0.047375949638912125
0.938742308499254,0.20020549881721222,-0.3512214460762877,-0.3350290184610603,-0.08864664173961719,-0.07355927540049537,0.03791623280239472,-0.06397689307338544,0.1588065380125622,-0.0011487748555879737,-0.12236837810687543
0.962457029138348,0.16877228624282764,-0.31889975344407423,0.02597356049049161,0.09148597389682467,-0.1022445331387035,0.0774667507358614,-0.0031334762509497007,0.12468294495566265,-0.05104009969476552,-0.07508504162584274
0.964772715064551,0.18200981096442834,-0.44584546044982915,-0.3330484509036802,-0.06621976397493022,-0.0692779074323454,0.03658247905541346,-0.004823504249492064,0.1282923681432814,-0.03166540183699912,-0.06046543848800761
0.969157330478309,-0.8543634248333528,-0.150945624477535,0.49745184030924927,0.2173771452890286,-0.12894889002466714,0.1455291820605326,0.01729178178191343,0.13666936388205217,-0.07467443279177852,-0.03346494601480781
