TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57
0.1357168743468,-0.6011006920040795,0.8478741462991509,1.7149514954364609,0.9505363097770734,-0.423190415726007,0.1144241703639654,-0.3125455689679339,-1.306466405313996,-0.26329127454644025,0.5005481497597433,0.01598392374343446,-0.28355225671361534,0.08408478175521991,0.40615026599855863,-0.07919493416268762,0.05760423845096521,0.1405738914928085,0.33742816972479767,0.012893920355140509,0.4716028772948525,-0.2865040984424577,0.15024847149321405,0.13408917541218307,0.07592011854839659,0.15260081596607583,0.1115951472888828,-0.23052671082182763,0.3985685079442309,0.16872588311167608,0.22870444124241454,-0.30244682767205355,0.03859312510421934,-0.18760463006518066,-0.15263923258729786,0.18067759664381092,-0.14433339526156744,0.06939706471043969,-0.401883174516457,0.22049803467692305,-0.0597329302897167,0.1366562644652692,0.002764804776318069,-0.07675123812960642,0.040038122324677926,0.0336210569040093,-0.027150111350298965,-0.06610641048749295,0.0026825794108057514,0.07859010561680543,-0.01771126571720703,0.009442084093363544,0.08744506341936832,0.19884271079762048,-0.059039882236976024,-0.0483508616732505,-0.07442327862072516,-0.08510304494498656
0.136877038960935,0.2854463267746504,-0.08075701917777484,1.305429178319846,0.8469394516717953,-0.38348446817234855,0.1850862915285714,-0.04889059282867966,-0.09830367398108515,-0.3096112485494989,-0.05061803356348184,-0.1262889133306039,0.10534393080408785,0.001814568659247174,0.01305918186829461,0.12009066448587175,-0.13109594652970386,-0.028765798989044942,-0.2847866730261006,0.2801723363947371,0.07248981118419354,0.2674853057132636,0.13874925644130304,-0.11741364455848302,0.029298170196124396,0.1603440463630944,-0.18392837560449388,-0.12812104880796274,-0.26034286705875204,0.13649610695095643,0.03847921560567666,0.022067951645605044,-0.18122829013459374,-0.06558690920880215,0.27576029664031343,-0.05366629108257366,0.265669838104527,-0.12879160213997945,-0.08061774182098796,-0.014383755416207856,0.04558905579389259,-0.17859004322887292,0.17252425700472115,-0.014184583110186689,-0.08618509425087172,0.18652975360513538,-0.010334324336944953,0.25985567711593305,0.06311898497965729,0.007751165073034409,-0.11533733250897561,-0.07233783581668435,-0.28388950132351176,-0.08127341562450857,-0.03764261219037325,0.01886966572941042,-0.12656197699763616,0.03929727175565908
0.173489764909878,-0.10461641041219198,0.12148795849812606,1.017956439444214,0.5673036839852725,-0.325955977372846,-0.14458774314916667,0.38091397535860283,-0.4180744462252009,-0.037971876577749065,0.26572737903540306,-0.02793185405215066,-0.11945980236395688,-0.14005856130186847,0.3161013305197783,-0.25706533915782365,-0.6144477215307879,0.35403146779865313,-0.04561880897829741,0.02105711223640547,-0.007922904427183942,0.08651054923562368,0.4350620328519006,0.057925817824902054,0.15989864022924527,0.06660492524190484,-0.1139547826705559,0.19601573747183584,-0.0010518375117586555,0.13719037982187304,0.01970952458676757,0.11492984605307706,-0.01747173133693569,0.005536389779506772,0.122660967293359,-0.10815810785275298,-0.15659148618705063,-0.09977071051940103,0.22148634434888803,0.12607299007729592,0.1350699551513315,-0.029701693062447385,-0.09285916729709792,0.05218947136977512,0.0018218904774125267,-0.08468188552086037,0.06378865323040926,-0.01045484773115366,0.009845602999295105,0.031048153086051942,-0.2558233582129159,0.054220906699410085,-0.1256925298395972,0.06259504686118328,0.29755975738149076,0.11641700289819791,0.10981130525665984,0.05595450234893553
0.186087516297864,0.14598757262176537,-0.4311221935134203,0.6563475215515714,0.5219322326150204,-0.16223929517801405,-0.0442193300201876,0.4805629053084639,0.25782046846935974,-0.05220362228731048,-0.12850857041999403,0.16169234386816253,0.1028244356342978,-0.13379415508449183,0.07062952431323118,0.11328164071804474,0.10175014877611654,0.1536227227304931,-0.0658977468930733,0.24450406633539815,-0.080231916146453,0.12597347960302221,0.16445587689925492,0.17983790417462583,-0.029176688460278707,-0.0938429734827779,0.04500333659425895,0.17481499407150072,-0.10596555514756756,0.20718289585472638,-0.08007967780535069,0.32576401892560203,0.18011112381372768,-0.031371930662962975,0.1423614075128928,-0.27662638740496115,0.24943278054984283,-0.010063283767007682,0.124909067421527,-0.13177331937016443,0.24351755910138517,0.35567754080552777,-0.07782644656140031,-0.023780842697015036,0.13351191656566325,0.053190398274423976,0.13395022159534078,0.09126948509239025,-0.002964346114251124,0.3548767692244505,0.029868825837352026,0.07362131753536955,0.006697100333404051,-0.1584513675940526,-0.14434715006664547,-0.15445686874873876,0.018818268900327766,-0.1614378602600547
0.208358096598653,-0.039216093188881807,-0.9896363028507109,1.527280835849099,-0.26206288355077356,-0.33713180446438323,-0.05858806778552264,-0.1620628996835363,-0.06615421727787878,0.343520450694727,-0.18339132281542345,0.15544279157788027,-0.18247519388784048,0.41822070296679376,0.31272044922271613,-0.4959750943929218,-0.4054613876752236,0.3576110517861908,0.0638176826857494,-0.3032062764868976,-0.16878454379825647,0.20455478136867478,0.18324970464080634,-0.1247516113623017,0.3165047043851995,-0.08875636122773127,-0.004794159600231221,0.43848750884811977,-0.07832876226864444,0.057165800160911,-0.05514891510725243,0.3228341461939458,0.09733917282610503,0.19195880759678194,-0.0880729575272223,-0.00578708684413374,-0.21998261634956376,0.27837736576760197,0.3500698275852993,0.002430728520498117,0.09573459359468246,0.10900510318554557,0.14979724723114873,-0.10650635950779079,0.0057306141054306835,-0.0368871171928908,0.10388327366792086,-0.027218779120130536,0.006177909187108323,-0.19386716096494816,0.12195714340960795,0.002022358641552401,0.28002410262713195,0.0035025230989454087,-0.09497772439496316,-0.04097955052367286,-0.09268567996355422,-0.0718673547909831
0.232324745975762,-1.237917207643345,-1.2000687364264344,0.9072867720416128,-0.5828281078479756,-1.1109082449849006,0.1271798256908275,0.04329304497636214,0.5606170790434772,0.3177137286313245,-0.7948755037017327,0.5131359221878865,-0.4703382423437466,-0.05674469571388108,0.1613139530072508,0.3184465561337326,-0.025430423875648797,0.08639192807662686,-0.0377159556452419,0.17756318236935692,-0.16554629113093072,-0.5341075578475347,-0.03813976699928769,-0.5804643773281734,-0.032752996007741834,-0.11971156146511769,0.16835147600249611,0.105414804056288,0.5053532868414574,0.11673544750102094,-0.15095923594015362,-0.36470880568053854,-0.10884176734068167,0.162572466852531,-0.013657807311453336,0.22547132231983333,0.10937129611933169,-0.4040525491196894,-0.1488503276089275,-0.14997151890765595,0.17473289732984032,-0.11848597445246513,0.032145015750337194,0.0049908983448473335,0.041596517973480726,-0.02587588291536173,-0.19105630617284014,0.06312201454538313,-0.02086912182482908,0.11339925684159384,-0.07072429641058198,-0.11353957730357746,0.04748007304940578,-0.06137753752747914,0.048477467049414136,-0.05852370457363291,0.07608565323083158,-0.036258202259381825
0.288256771986777,-1.3746261095735004,0.19752254026413493,0.7427674265739229,0.03672667545104152,-0.32408288286351816,-0.2787155305943731,0.9878925179069353,0.4206963907627878,0.026305667229846588,-0.17800099866439567,-0.14440853296184572,-0.025990495342114832,0.16714572906504646,-0.07745945029512641,0.1631226930806935,0.04785968612080919,0.2317453755498124,-0.20998048912306527,-0.6487323353138746,0.28058148477564654,-0.17465705121149094,-0.2068816662337059,0.39863996455922857,-0.31052369358301074,-0.4667362851421785,-0.32283893839857103,-0.1904803666327964,0.02029558591686758,-0.07596704189620151,0.2864775654852546,-0.22014534796942023,0.5425607070028524,0.08191842193094831,0.016301077116470566,-0.04435656771860791,0.21770610099730586,0.3077711740088868,0.009471379433356249,-0.030658132290339472,0.014893740779786273,0.07261443477428571,0.12043093128418307,0.14107236998667186,-0.0012662571065599846,0.1361310198350537,-0.21751901775425667,0.11498256067188244,0.3359402168327878,-0.14190432813595524,-0.023795522947481773,0.17149663934860854,-0.07458874238910741,-0.06607192509474501,-0.10846439262078136,0.08499992268993285,0.013988235927992025,0.02701823487810797
0.317286445659928,-1.011141583019788,-0.5145773590421334,0.5952483421586441,-0.8769216070947559,-0.007251698944084253,-0.3184300049404774,0.5941465707136956,0.13758175906085712,-0.020929190012712193,0.08741845278690118,-0.05918295732401033,-0.8667411837108564,-0.027588429349341723,-0.23112799047920302,-0.3679807287451877,0.2320491458781498,-0.04276891487642752,0.19733148220355567,-0.26648529195214693,0.22515236549953935,-0.08453956107562796,0.030611303760701397,-0.14381422280066558,-0.3866552150479656,0.31514430511844,0.09147169481511089,-0.03585066905163205,-0.15584829002195502,-0.2634640052861858,-0.07203292467713807,-0.0973581312970472,-0.294770252043505,0.17435153097694392,0.3952874677834368,-0.14030671339698247,-0.037692694578542234,-0.3146160218517853,-0.05900717174119828,0.09303191571977693,-0.029609913608875087,0.31244150157002676,0.05683190085923039,0.1917852538123205,-0.21156449957124784,0.07347312859586551,0.16173132180501285,0.026591633791466306,-0.1678671501264014,-0.021804182628091275,-0.06358835178517494,0.2154491136257928,-0.1908680432884109,0.176663454272112,-0.08395723015688017,0.024304153607775627,-0.004488632052113406,0.12753367401586801
0.347730071197644,-1.559293045766525,0.37982380946903016,0.5098133981014681,-0.36449795434787824,1.0286109400608758,-0.7163874229442639,1.522921279202191,-0.05925080335622071,0.04395945627077015,0.09755290933328731,-0.7509456496831288,-0.08508387591090126,0.25167084019765906,-0.6308470240710773,-0.14693480829732264,0.1550451120669992,-0.100646580579555,-0.26819094690723355,0.0028929098318436213,-0.23508080685732885,-0.17568675614131987,0.019208044109550113,0.04890607668047542,0.3271616902413671,-0.041367665436865875,-0.0146767827428555,-0.1043710291903177,0.09404455628747058,0.3295482971018927,0.11060491444410639,0.2220795568016058,-0.32067821610096353,0.039069833404242756,-0.21474736197125474,0.2014748952499762,-0.15295303593621834,-0.23020118528572686,0.09186114917581482,0.20275164339091312,-0.04896218778957015,-0.24723653567149873,0.12329963059185242,-0.16703097947759069,0.21884334383361623,-0.04489991244031603,0.017366643206221277,0.024549256759761325,-0.11274236226823078,0.23208350872654296,0.004929757571460359,-0.09271872778458892,0.04621222811377671,-0.10240040031037158,-0.038991514566035355,-0.006215766016323562,-0.07866469391791296,-0.10550594872201154
0.354586988903071,-1.0740131363670624,-0.13816231146950483,0.2754064982898788,-0.32521499280723515,1.3258986125337275,0.22203446352125605,-0.22093016021374876,0.42543441821265493,-0.5093897176275013,-0.4631228004247216,-0.03047511055956202,0.07872947656981671,0.7252148192633027,-0.11605031630900942,-0.0672393628753941,-0.13532855692069068,-0.4159104953877988,-0.14417811428392135,0.25090913835884127,0.5411211400674726,-0.10084722835857872,0.42294433126544834,0.3190715541944484,-0.21261176427166928,0.24890494127372711,-0.1276758579433588,0.09601078725065292,0.06389417065402174,-0.4330434980720175,-0.2643884586298084,-0.027691843249721335,0.1690623866237474,-0.26643804880333255,0.17849216867919934,-0.14567185052150472,-0.06127316095438401,0.12639705475429297,0.09708731539350778,0.008283704044123623,0.20255681003055967,0.13499360681187295,0.04139634690479929,0.05823399736337138,-0.0655023192648356,-0.0005123948494465744,0.004432704942927899,-0.2141255850997082,-0.2073807771318216,0.04333301982965162,-0.006868816661139279,-0.20682415787666014,0.06898439171631916,0.09602010080321485,0.06290256978359364,-0.14653117194226276,-0.19072341577899352,-0.0535501007908079
0.355153517828401,-1.491488221735764,0.32958346177090925,0.084222236196242,-0.0980365473163438,0.5626117832914989,-0.295397829079955,-0.6570518146003917,-0.4274285179869527,-0.5814530599225582,-0.5985849206197467,0.5999202839730142,0.025667593786813138,0.13888477426361057,-0.3582686201096755,0.20028504974124148,-0.14302564313571062,-0.3938935197731481,0.6001273838417298,-0.27108654573748125,-0.14260231854180627,0.25734286624421,-0.4545326646630484,-0.13638553814818274,0.06778432234849888,0.31805044256774995,-0.191889647658976,0.11642048638908464,0.0023180018159931286,0.5692078073823778,-0.224689756087413,-0.06531221530890886,0.03985959186534829,0.04159968715746082,0.012310702642010472,-0.11839519217414572,0.12466358439705025,0.007082130748177326,0.22508434269971994,0.15590928847814045,-0.23571336121945805,0.018783059461297453,0.07259688642313963,-0.1214169059155902,-0.19141218562274123,0.14908571678556504,0.12868706456731008,-0.10004347578293611,0.16240292793733274,0.09381493603796806,-0.25744914033646527,-0.07358766445826011,0.05964623379538646,-0.06662032511349684,-0.03570826179566373,0.017996853704240562,0.09015258224763675,-0.06271322511661342
0.382349986778477,0.22004071347136644,-0.7836610196205762,0.7559249144413771,-0.6895156727696146,0.5600972350991446,0.4721732014002523,-0.23890719343510985,0.18883696198047054,-0.5157960433893095,-0.3010601006146752,-0.06801478586925243,0.17099943145962235,0.4232606558022744,-0.2579239796806373,-0.12143858297478957,0.010668213699072678,-0.2718175543741483,-0.07587215987306882,0.30545641499103005,0.00036952509704835015,-0.05912715522081335,0.23698870747270429,-0.09704122246912493,0.03529078701431512,-0.0006319676026728304,-0.06679111027561332,-0.23144761930620508,0.18336238451630857,0.18833942107736676,-0.026807044703306523,-0.04666934953709315,0.19520759597189608,-0.03509947839840743,-0.026416004582137557,-0.03694148428098098,-0.1518517474137092,0.08069196156443602,-0.20619245230773509,0.09374181393254881,-0.23524195060519607,0.049539784241759775,0.0934596723098259,0.14432712911317447,-0.22911519717787732,-0.19320123244121698,-0.13319500403403903,0.016468343045312982,0.21041467078263176,-0.026916797368446158,0.133947998211349,0.27609852601778745,-0.20871052653695646,-0.08971213760587084,0.19973057385525764,-0.013425677689532428,0.17935499404738384,-0.08064501373152679
0.383759241526956,-0.4372512159752517,-0.9868560688810273,8.333545702746e-06,-0.41620807210424077,-0.6013819734060001,0.4316345093921943,0.12082258531609798,-0.03155691966781565,-0.7146425503463859,0.06736309634267627,-0.07316039829408427,0.49611262142899126,-0.34115807896127825,-0.1016466487351573,0.3110546037183179,-0.040933578970412714,-0.32283874377666955,0.1518990456300236,-0.37441663435729633,0.22417945028580952,0.03303640259250647,0.18483403441363022,0.10251500079712036,-0.1355287824445533,0.019753360781089992,-0.18863760847024233,0.3242216777351229,0.22601801602576377,0.11860856175637113,0.10090832092821489,0.21614139790489434,-0.3591161821756174,0.1273055658292919,-0.042763040101170054,-0.031138308965101086,-0.12754113220613925,0.27237914702683036,0.02335140603196838,-0.07257791088445024,-0.0694761552405651,-0.23461213561017943,-0.16971557118078417,0.05125058595813036,0.44784294024599897,0.09563673440893464,0.010805704579938444,-0.09310798402832421,-0.12535440773477918,-0.33608663000442895,-0.0002762623730612596,0.11928899779031721,-0.2816652924818723,-0.10397162255702665,0.04255115885499589,-0.1306182192327942,0.14454300647162727,-0.004130062505374778
0.415451761933437,0.1040695936652824,-0.9085883211684728,-0.04458583202965663,0.4295889664698026,0.3286090473510134,0.4576877644309402,0.4943802203635414,0.09992646526984128,-0.131179162739593,0.14067650816396604,-0.4671035895676534,0.13866474222243813,-0.357358384900319,0.09701147666081583,-0.12975107727358057,-0.011805543707775625,-0.4260476702267095,0.09999018503071229,0.23370603484537614,-0.1273286752924353,-0.3344759299661766,0.29845547249836857,-0.1399646804065903,-0.05395829441746955,-0.1389551266659823,0.11080575666112315,0.13708874640089222,-0.08614658753722673,0.29267086939353265,-0.08930806530708409,0.18135575439890747,8.690118426566215e-05,-0.2073992018320774,-0.06786821570337095,-0.02430750323676011,-0.08628272859544299,0.1941694341951455,-0.2520554372969089,0.062186747511444714,-0.19597596689095834,0.11800042718866727,0.007521558940480057,0.035983851237731936,-0.04436472695950271,-0.21144371751946128,0.09887747999056445,0.36317440100219633,-0.04672557717936545,-0.25277128430096785,0.043622947923075896,-0.1298514850497724,0.11093452856253837,0.1491301416794443,-0.026328874179439007,0.05913169343685429,0.1413846137197746,-0.13017411309418578
