TOD,PC1,PC2,PC3,PC4,PC5
2.80691158427679,0.16304772657302405,0.26522635086413693,-0.021023473421144964,-0.08136843414305056,0.035692013661062526
2.80843505445744,0.1864661258830817,-0.02069687758012235,0.009905385016274268,-0.08045328622400567,0.04505086567814463
2.81266820236444,0.1870945826176872,-0.03467051023598623,0.0023072891629711007,-0.06489601068973623,0.03365587446536069
2.822196534187,0.16591422672951606,0.20808501790061665,-0.060152437006517026,-0.03943970935106164,-0.0058999085202097136
2.8475523363971,0.19242020789544512,-0.11136627687725865,-0.016968119953050944,-0.05763165115397713,-0.039772244240480294
2.85336304145109,0.1708026244571259,0.14389448736981003,-0.06483474091262498,-0.014489878619176286,-0.03857345063237617
2.85672732029026,0.1821272430405054,0.008721238763500281,-0.03935993510228021,-0.01828591190920666,-0.03645321990818686
2.86260518890027,-0.8295264811824429,0.11677539105512875,-0.03854245768837628,-0.048014684746337834,-0.02523478061515599
2.8740814591129,0.15922311892636376,0.2835234789760985,-0.07301735813310095,-0.05668382994106077,-0.08080728578720062
2.89250602650154,0.20457984847216273,-0.2531627411640332,0.023245675075385136,-0.11490308839139587,-0.09976180524125071
2.91396501194177,0.1742399027675348,0.11514179249963043,-0.021225201029823063,-0.09833083996348725,-0.06424275458475984
2.91854539249795,-0.8163833485303719,-0.038271771483665146,0.009201973803707514,-0.12473058624384946,-0.051739267159454976
2.92093387757412,0.17445690592597676,0.09884204542693752,-0.046396124117884956,-0.13633807407911114,-0.046744024817993515
2.92289948616032,0.17226198359304762,0.12323832914932932,-0.057348843291551335,-0.1358361360304596,-0.06410217949031771
2.9245341812826,0.20511144969627312,-0.2669226053743483,0.005802245996284699,-0.1646324654669378,-0.10472720868163542
2.95012505119653,0.17766343771390186,0.06170851260518576,-0.05592585835737237,-0.12661559804176845,-0.06552782254054958
2.95402911018931,0.17600577759458877,0.06845660341494815,-0.08049628071355752,-0.11626573352417954,-0.05516512645792966
2.95610854312015,-0.820864893089165,0.004324518546141237,-0.04148770685783452,-0.12653180729457877,-0.03003337286832699
2.96869869344855,0.1730414112455205,0.10413755518883151,-0.08582335190233181,-0.10439343075455816,-0.024890042437427828
2.97221145872787,0.21344247800817265,-0.3902567060033683,-0.021109799907381283,-0.10944229945534537,-0.0373680567494669
2.97239227252202,0.17868887016695728,0.02938941986558186,-0.08195110086032877,-0.10295569288502236,-0.04629733178201588
3.00136893568393,-0.811656314590279,-0.12563897970510612,-0.04445207688443076,-0.0819141153999397,-0.02055518288116394
3.00804370738271,0.1911329801417978,-0.13891849910828755,-0.08685687718229396,-0.06561202649095127,-0.012633604136483347
3.02640701067552,-0.8100401686037365,-0.16845026516694295,-0.09896414849762715,-0.06020199115703794,-0.05213788766422751
3.02732718065268,0.17282518162960298,0.06595840845667048,-0.16321085487453565,-0.017584006102213702,-0.05506259535399719
3.03347626130792,0.17302558479825006,0.06534734598015444,-0.1650917204054428,-0.010449908811662672,-0.05223924233519673
3.03998007489136,0.16436704255393159,0.18085738183458036,-0.16198573047618275,-0.0261057231549884,-0.05641967608957957
3.05066080552653,0.16093906363925767,0.2103405456383119,-0.18941193410492135,0.003337008237564511,-0.01751630360546666
3.0514410237781,0.1864019229540953,-0.09846656988218921,-0.15067133052664555,-0.011810214272860912,-0.006678728002714948
3.0560258509342,0.1629261801890497,0.18219876592784096,-0.1923809119699376,0.010336561279083084,-0.0001557372932832513
3.06625134347406,0.2129194683458459,-0.4035580460719136,-0.06309992271553722,-0.037229272187716086,0.025675676779302284
3.0695144298855,0.17909131948417076,-0.0010938071718341307,-0.1339918618888193,-0.018343144870098287,0.05770845894544716
3.07267563120043,0.2044355181196689,-0.30905448796905016,-0.09693434928453677,-0.03579779189644766,0.04309032719761363
3.07440361009707,0.19914279670310348,-0.25120398940459227,-0.11830482010614926,0.0021577324800372724,0.0383864045669893
3.0911588870342,0.1788104345825148,-0.0044418042305076014,-0.14701792136958336,0.014932212953387144,0.04192336797456312
3.09355812911819,0.21210694445605197,-0.4108507554688476,-0.10018156225213765,-0.029069910187695343,0.02662827426535225
3.09808524503145,-0.863806935365017,0.47013046400551606,-0.2141841539935336,0.014834014410966694,0.05120386142622529
3.12039812022964,0.21010272976367747,-0.38143166921146554,-0.08850005389301374,-0.029667892296733504,-0.01723766567267282
3.12236944474146,0.2127522301304611,-0.42130780806598206,-0.09360930557934316,-0.01982296255942382,-0.016720563420837133
